accelerator_x,accelerator_y,accelerator_z,magnetic_x,magnetic_y,magnetic_z,orientation_x,orientation_y,orientation_z,gyroscope_x,gyroscope_y,gyroscope_z,step,posX,posY
-0.14994812,-0.07019043,9.781067,-3.1265259,9.591675,-26.834106,20.67453,0.52498513,-0.80707103,-0.030593872,-0.020751953,0.000732422,15,5,15
-0.033493042,-0.117248535,9.797012,-1.8783569,9.037781,-25.798035,20.67453,0.52498513,-0.80707103,-0.08576965,-0.005264282,-0.036331177,15,5,15
-0.14356995,-0.19302368,10.1527405,-1.8783569,9.037781,-25.798035,20.520233,0.82303095,-0.77634484,-0.021224976,0.04257202,-0.025939941,15,5,15
-0.22492981,-0.13319397,10.095322,-1.31073,9.648132,-25.062561,20.29071,0.7794532,-0.8788406,0.033950806,-0.01524353,-0.014328003,15,5,15
-0.20817566,-0.08135986,9.888748,-3.9047241,8.825684,-27.967834,20.564972,0.7911703,-0.79834664,-0.003723145,-0.024002075,0.000320435,15,5,15
-0.102890015,-0.20419312,10.052246,-1.5106201,10.679626,-27.485657,20.144104,0.68975025,-0.86300814,0.0315094,0.019165039,-0.004974365,15,5,15
-0.18185425,-0.10926819,9.942978,-1.8951416,10.070801,-27.722168,20.144104,0.68975025,-0.86300814,0.038619995,0.030776978,-0.006393433,15,5,15
-0.18185425,-0.035095215,9.94458,-2.7877808,9.005737,-26.693726,19.918732,0.55373794,-0.9841193,0.023773193,0.009796143,0.007446289,15,5,15
-0.09411621,-0.061416626,10.083359,-2.508545,8.320618,-26.483154,19.699524,0.22766952,-1.0311656,0.06774902,0.02709961,0.002975464,15,5,15
-0.12841797,-0.06939697,9.644669,-2.508545,8.320618,-26.483154,19.699524,0.22766952,-1.0311656,-0.042816162,0.02180481,0.000732422,15,5,15
-0.14277649,0.0382843,9.924637,-2.7679443,10.00824,-30.862427,16.045135,-0.10056387,-1.1471691,-0.02571106,-0.042526245,0.005203247,16,5,16
-0.061416626,0.10449219,9.636688,-1.4968872,11.831665,-31.262207,16.019623,-0.015756894,-0.99901646,-0.16151428,0.064971924,-0.035308838,16,5,16
-0.23370361,-0.04307556,10.108871,-0.28381348,10.2005005,-29.394531,15.149902,0.71867716,-1.2333006,-0.08312988,0.025482178,-0.035095215,16,5,16
-0.4075775,-0.083740234,10.433502,-0.28381348,10.2005005,-29.394531,15.149902,0.71867716,-1.2333006,0.07875061,0.00328064,0.02067566,16,5,16
-0.20498657,-0.04547119,9.710876,-0.9979248,8.833313,-29.278564,14.934845,0.46789187,-1.2467792,-0.006576538,-0.004043579,0.009689331,16,5,16
-0.21296692,-0.13160706,9.856033,-1.109314,9.596252,-27.879333,14.75058,0.67809397,-1.1749475,-0.06112671,-0.018295288,-0.003540039,16,5,16
-0.1268158,-0.07736206,10.18306,-1.8157959,7.5195312,-29.502869,14.75058,0.67809397,-1.1749475,0.011352539,0.024047852,-0.03062439,16,5,16
-0.21376038,0.003997803,9.875183,-1.6464233,8.384705,-26.968384,15.049561,0.6607225,-1.2686304,-0.009628296,0.005325317,-0.02330017,16,5,16
-0.21376038,-0.117248535,10.132004,0.08392334,9.742737,-29.15802,15.049561,0.6607225,-1.2686304,0.04269409,0.000427246,-0.0236969,16,5,16
-0.2193451,0.029510498,9.780258,-1.3076782,8.815002,-28.971863,14.679657,0.51660997,-1.2676678,-0.026519775,0.010818481,-0.031433105,16,5,16
-0.27438354,-0.105285645,10.186249,-1.3076782,8.815002,-28.971863,14.679443,0.5438746,-1.3062717,0.059814453,0.002883911,-0.016784668,16,5,16
-0.26400757,-0.056625366,9.856842,-1.3839722,8.810425,-28.44696,14.8446045,0.35334355,-1.3519577,0.010940552,0.005935669,-0.026153564,16,5,16
-0.29032898,-0.0630188,9.974091,-0.57525635,9.1293335,-28.16925,14.942505,0.33525193,-1.3836317,0.006668091,0.03137207,-0.019836426,16,5,16
-0.39401245,-0.049453735,9.718048,-0.57525635,9.1293335,-28.16925,14.861603,0.30879056,-1.5349163,-0.07722473,-0.03439331,-0.003540039,16,5,16
-0.24247742,-0.5080719,10.071396,-2.3345947,13.262939,-29.647827,15.866974,2.9224567,-1.6322265,0.012161255,-0.021362305,-0.027572632,17,5,17
-0.26719666,-0.46420288,9.817749,-2.3345947,13.262939,-29.647827,15.866974,2.9224567,-1.6322265,-0.033447266,0.031173706,-0.038772583,17,5,17
-0.31585693,-0.5471649,10.071381,-1.7700195,12.17041,-31.550598,15.98407,3.035596,-1.7255522,0.008895874,0.027313232,-0.038772583,17,5,17
-0.29830933,-0.5224304,9.793823,-0.90179443,11.251831,-29.91333,16.084625,3.0115416,-1.8186375,-0.0521698,-0.003234863,-0.040603638,17,5,17
-0.30229187,-0.5407715,10.051453,-0.90179443,11.251831,-29.91333,15.856567,3.18048,-1.7389841,-0.017974854,0.016113281,-0.042633057,17,5,17
-0.3310089,-0.5559387,10.179871,-1.7883301,11.78894,-29.786682,16.2052,3.0138712,-1.8112879,0.06387329,-0.00730896,-0.02960205,17,5,17
-0.35812378,-0.5032959,9.926224,-0.9536743,12.719727,-28.160095,16.2052,3.0138712,-1.8112879,0.054718018,0.018554688,-0.01373291,17,5,17
-0.28953552,-0.45303345,9.672592,-0.12207031,12.565613,-28.35083,15.556976,2.958057,-1.8149787,-0.035888672,-0.011993408,-0.024719238,17,5,17
-0.04147339,0.24008179,9.9015045,-4.8446655,10.08606,-35.073853,27.524017,-1.325172,-0.7007516,-0.12487793,0.024856567,0.12086487,18,5,18
0.23847961,0.2831421,10.184647,-4.8446655,10.08606,-35.073853,28.090637,-1.5436769,-0.26956815,-0.06581116,0.13583374,0.11495972,18,5,18
0.08135986,0.27915955,9.998016,-4.7180176,8.787537,-32.89795,26.893738,-0.53359246,-0.9452091,-0.11407471,0.058044434,0.053466797,18,5,18
-0.1778717,0.105285645,10.243668,-2.7297974,8.02002,-31.629944,26.893738,-0.53359246,-0.9452091,0.018066406,0.018341064,0.0864563,18,5,18
-0.09651184,0.14675903,9.864014,-2.4734497,8.03833,-32.289124,25.972656,-0.45124942,-1.0304407,-0.04647827,0.010818481,0.045318604,18,5,18
-0.0765686,0.119644165,10.128021,-1.5350342,7.255554,-32.844543,25.631226,-0.51268643,-1.1109436,0.017044067,0.026290894,-0.004165649,18,5,18
-0.14596558,0.11564636,9.819351,-2.923584,8.381653,-31.285095,25.631226,-0.51268643,-1.1109436,-0.07620239,0.034225464,-0.00680542,18,5,18
-0.21217346,0.036697388,10.113663,-2.4932861,9.437561,-31.23169,25.24231,-0.18080793,-1.2520593,-0.03161621,0.00491333,-0.016983032,18,5,18
-0.27915955,0.071777344,9.941391,-2.4932861,9.437561,-31.23169,25.24231,-0.18080793,-1.2520593,-0.005554199,0.024047852,-0.005386353,18,5,18
-0.21536255,0.042266846,10.011581,-1.8478394,9.324646,-31.851196,25.266205,-0.17856093,-1.3449281,0.028244019,0.017730713,0.000930786,18,5,18
-0.31266785,0.050247192,9.951752,-2.4795532,7.8216553,-31.608582,24.29248,-0.30236587,-1.4598507,-0.012268066,0.002868652,0.009475708,18,5,18
-0.26400757,0.06939697,9.902298,-2.4795532,7.8216553,-31.608582,24.29248,-0.30236587,-1.4598507,0.003204346,0.013259888,0.008468628,18,5,18
-0.27198792,0.063812256,9.988449,-1.6113281,8.032227,-31.581116,24.355133,-0.26387167,-1.5040948,0.009307861,0.011627197,0.007247925,18,5,18
-0.27198792,0.10209656,9.994019,-2.3452759,8.985901,-32.643127,24.002747,-0.3132504,-1.5347826,0.011947632,0.0128479,0.00907898,18,5,18
-0.25523376,0.086135864,9.848053,-1.095581,9.573364,-32.540894,23.743042,-0.3727285,-1.574022,-0.07600403,0.024047852,0.018249512,18,5,18
