accelerator_x,accelerator_y,accelerator_z,magnetic_x,magnetic_y,magnetic_z,orientation_x,orientation_y,orientation_z,gyroscope_x,gyroscope_y,gyroscope_z,step,posX,posY
-0.07417297,-0.07577515,9.935806,-6.411743,10.65979,-31.326294,30.479614,0.46879062,-0.3342895,-0.03277588,0.001281738,0.00289917,1,3,1
-0.000793457,-0.06300354,10.068207,-5.961609,10.673523,-32.03125,30.515442,0.5700445,-0.33066812,0.004684448,0.017578125,-0.010116577,1,3,1
0.052642822,0.42352295,9.908676,-8.151245,9.176636,-39.093018,29.52655,-2.5155137,0.09936239,0.001235962,0.10369873,0.07437134,2,3,2
-0.035888672,0.49291992,9.545776,-7.3791504,10.397339,-37.89673,29.25476,-1.2874463,-0.4754137,-0.36447144,0.07234192,-0.002380371,2,3,2
-0.21855164,0.12921143,10.392822,-6.2820435,10.813904,-37.998962,29.296875,-0.9611266,-0.92701495,-0.094055176,0.1250763,0.002700806,2,3,2
-0.1483612,0.18345642,9.993225,-5.9524536,9.841919,-35.386658,29.296875,-0.9611266,-0.92701495,-0.054763794,0.004745483,0.027145386,2,3,2
-0.22572327,0.1826477,10.103302,-5.8929443,10.386658,-36.14807,29.228851,-0.7816762,-0.93417937,-0.050491333,-0.001968384,0.006774902,2,3,2
-0.17945862,0.13160706,10.043472,-4.9331665,10.684204,-35.629272,29.23999,-0.6109101,-0.9300499,0.05619812,0.017166138,0.010437012,2,3,2
-0.22651672,0.20100403,9.888733,-4.9819946,11.598206,-35.620117,29.161682,-0.8087474,-0.99614507,-0.013427734,0.003112793,0.016555786,2,3,2
-0.2927246,0.14117432,9.886353,-4.9819946,11.598206,-35.620117,29.00592,-0.76661724,-1.0039476,-0.038879395,-0.043914795,0.016342163,2,3,2
-0.28155518,-0.19142151,10.15036,-4.345703,15.122986,-40.515137,23.657349,0.62894547,-1.3755579,0.007339478,0.038131714,0.004333496,3,3,3
-0.23210144,-0.10449219,9.843277,-5.1193237,14.790344,-40.03296,23.548279,0.61584616,-1.6557592,-0.003448486,0.0438385,0.022445679,3,3,3
-0.28553772,-0.07577515,9.87439,-4.3411255,13.497925,-38.075256,23.548279,0.61584616,-1.6557592,-0.039489746,0.05055237,0.008407593,3,3,3
-0.25123596,-0.1443634,9.881561,-4.3411255,13.497925,-38.075256,23.367035,1.0392197,-1.9527972,-0.085510254,0.037521362,0.010040283,3,3,3
-0.33659363,-0.19142151,10.201401,-4.147339,13.601685,-38.323975,23.367035,1.0392197,-1.9527972,-0.036239624,0.020431519,-0.023147583,3,3,3
-0.38365173,-0.0677948,9.807388,-4.060364,14.1571045,-38.563538,23.40979,1.1612432,-2.0154233,-0.03643799,-0.037399292,-0.030685425,3,3,3
-0.09651184,-0.029510498,9.997208,-5.508423,14.952087,-44.12079,23.181183,0.6687717,-0.70095265,-0.06738281,0.038330078,0.012069702,4,3,4
-0.21694946,-0.03111267,10.088135,-4.8843384,15.661621,-44.873047,23.102264,0.88977647,-0.83012545,0.00428772,0.046691895,0.024902344,4,3,4
-0.15234375,0.035095215,9.954941,-4.8843384,15.661621,-44.873047,22.5719,0.83510065,-1.0566659,-0.016479492,0.027954102,0.037719727,4,3,4
-0.13160706,-0.10447693,10.000397,-2.1621704,13.156128,-41.44287,22.5719,0.83510065,-1.0566659,0.052749634,0.0332489,0.0332489,4,3,4
-0.14994812,-0.09013367,9.891129,-2.1987915,12.882996,-41.145325,21.723083,0.65062904,-1.1131263,0.01852417,0.08293152,-0.013778687,4,3,4
-0.30708313,-0.05105591,9.575287,-2.1987915,12.882996,-41.145325,21.400574,0.57114756,-1.3793995,-0.112594604,-0.007476807,-0.004226685,4,3,4
-0.117248535,0.06858826,10.20459,-5.6015015,12.226868,-48.41919,29.707306,0.31855083,-0.7187685,-0.019744873,0.031829834,-0.028045654,5,3,5
0.034301758,0.08932495,9.761124,-5.331421,11.289978,-50.120544,29.77475,0.28193325,-0.7155139,-0.015258789,0.004547119,-0.019088745,5,3,5
-0.13479614,0.08615112,9.799408,-5.004883,10.65979,-48.526,29.652191,0.37348157,-0.821415,-0.044174194,0.07029724,-0.011535645,5,3,5
-0.28234863,-0.051849365,10.15593,-4.588318,9.092712,-46.20819,29.840363,0.45125356,-1.1982776,0.017120361,0.036102295,-0.02355957,5,3,5
-0.2576294,-0.014358521,9.767502,-4.588318,9.092712,-46.20819,29.840363,0.45125356,-1.1982776,-0.046417236,0.03996277,-0.009719849,5,3,5
-0.40997314,0.050247192,9.824127,-5.5496216,9.240723,-46.60797,30.009613,1.0145271,-1.1699522,-0.1260376,-0.050430298,0.0332489,5,3,5
-0.12043762,-0.1946106,10.128815,-8.226013,9.086609,-50.646973,50.931885,1.1139936,-0.87792355,0.025466919,0.029373169,0.06175232,6,3,6
-0.03111267,-0.12602234,9.490738,-7.2906494,8.6502075,-52.215576,50.61554,1.4186577,-1.1752323,-0.092437744,0.08883667,0.021026611,6,3,6
-0.216156,-0.20896912,10.108871,-6.9885254,8.604431,-51.23291,50.46579,1.7950057,-1.4050362,-0.11381531,0.06724548,-0.006866455,6,3,6
-0.32382202,-0.110076904,10.173492,-6.210327,7.827759,-47.52655,50.46579,1.7950057,-1.4050362,-0.021575928,0.029785156,-0.007263184,6,3,6
-0.29989624,-0.21057129,9.990829,-7.029724,7.7835083,-48.91815,50.501434,1.6337613,-1.7247972,0.06109619,0.06175232,0.000671387,6,3,6
-0.36769104,-0.2073822,9.962112,-5.732727,8.569336,-48.719788,50.501434,1.6337613,-1.7247972,-0.016281128,0.061553955,-0.037399292,6,3,6
-0.53201294,-0.2624054,9.714066,-5.732727,8.569336,-48.719788,50.418762,1.764335,-1.9763509,-0.023406982,0.004333496,0.014709473,6,3,6
-0.035095215,-0.45703125,9.816162,-11.151123,4.508972,-50.16632,79.012634,2.326294,0.12221224,-0.13539124,0.0690918,-0.049621582,7,3,7
-0.23768616,-0.4227295,10.098511,-9.976196,3.9520264,-49.620056,79.131134,2.7915485,-0.119491465,-0.08570862,0.07397461,0.005966187,7,3,7
-0.093322754,-0.4195404,10.018753,-9.658813,4.2678833,-48.225403,79.01529,3.1564329,-0.47858772,-0.02748108,0.026123047,0.048110962,7,3,7
-0.07098389,-0.5495453,10.210968,-9.658813,4.2678833,-48.225403,79.01529,3.1564329,-0.47858772,0.014053345,0.016143799,0.015319824,7,3,7
-0.027114868,-0.43229675,9.804184,-9.542847,3.8619995,-47.60437,78.960266,3.1064107,-0.53745294,0.030349731,0.05177307,-0.007675171,7,3,7
-0.20977783,-0.46899414,9.978073,-9.214783,3.6727905,-49.388123,79.11331,2.993801,-0.7156671,0.010391235,0.011260986,0.021240234,7,3,7
-0.1690979,-0.42352295,9.891937,-9.214783,3.6727905,-49.388123,79.27478,2.9513495,-0.75571215,0.010787964,0.011062622,0.011459351,7,3,7
-0.22172546,-0.10209656,9.958939,-9.075928,-0.007629395,-47.651672,96.603,1.4574691,-1.5098088,-0.007522583,0.04119873,0.050354004,8,3,8
-0.122024536,-0.14038086,10.138397,-8.016968,0.64086914,-49.27826,96.366974,1.4611775,-1.6557925,0.10282898,0.070510864,0.044036865,8,3,8
-0.1515503,-0.14675903,9.867996,-8.016968,0.64086914,-49.27826,96.111664,1.0988185,-1.8832767,0.00958252,0.06765747,0.022659302,8,3,8
-0.41716003,-0.042266846,9.964508,-7.305908,-1.5991211,-46.289062,96.01935,1.0577539,-2.1061792,0.01852417,0.04750061,-0.010940552,8,3,8
-0.4610138,-0.025512695,10.163116,-6.6604614,-2.1957397,-46.18225,96.60855,0.9859981,-2.2601047,0.06455994,0.046279907,-0.013381958,8,3,8
-0.37886047,0.08294678,9.75235,-6.6604614,-2.1957397,-46.18225,97.02771,0.7478525,-2.4320395,0.058654785,0.044448853,-0.005447388,8,3,8
-0.16989136,-0.2241211,9.963715,-9.182739,-3.617859,-41.212463,109.39923,2.019731,-0.97892106,0.014465332,0.012268066,0.03730774,9,3,9
-0.17147827,-0.31425476,9.938187,-11.051941,-2.7267456,-42.715454,109.571075,1.9550023,-1.0176102,-0.004684448,0.036315918,0.00819397,9,3,9
-0.20100403,-0.3078766,9.849655,-9.838867,-4.0039062,-41.34369,109.841034,2.0688457,-1.2192826,-0.030136108,0.020431519,0.00718689,9,3,9
-0.07496643,-0.2871399,9.970886,-8.532715,-4.925537,-41.192627,110.57449,2.2902343,-1.1244745,-0.0677948,-0.020492554,-0.03781128,9,3,9
-0.15074158,-0.24885559,10.342575,-8.644104,-4.837036,-40.222168,110.57449,2.2902343,-1.1244745,0.048461914,-0.011749268,-0.02722168,9,3,9
-0.14038086,-0.216156,9.795425,-8.644104,-4.837036,-40.222168,111.30484,1.7287816,-1.0276988,0.10914612,-0.013778687,-0.033950806,9,3,9
-0.03111267,-0.19700623,9.902298,-7.3349,-3.7704468,-40.930176,111.30484,1.7287816,-1.0276988,0.010803223,0.006576538,-0.062042236,9,3,9
-0.26002502,-0.17626953,9.954941,-9.980774,-3.3416748,-42.42401,112.41757,1.743892,-0.9233559,-0.018936157,-0.030273438,-0.0769043,9,3,9
-0.3222351,-0.3094635,9.712463,-8.836365,-4.022217,-37.428284,110.357056,2.0812476,-1.800732,-0.053344727,0.005966187,0.009017944,10,3,10
-0.40438843,-0.40359497,10.164703,-8.836365,-4.022217,-37.428284,110.357056,2.0812476,-1.800732,0.024642944,0.011672974,-0.004623413,10,3,10
-0.29670715,-0.39242554,9.948563,-8.071899,-3.5049438,-36.776733,110.79651,2.4398038,-1.9871514,-0.06413269,0.049743652,-0.000762939,10,3,10
-0.44984436,-0.39801025,9.766708,-7.8155518,-2.7999878,-35.264587,110.79651,2.4398038,-1.9871514,-0.14741516,0.00617981,0.012680054,10,3,10
-0.31983948,-0.24487305,9.341583,-9.350586,-0.36010742,-32.30591,94.07889,1.4675083,-1.1628927,0.05029297,0.0650177,0.08068848,11,3,11
-0.18185425,-0.3062744,9.67099,-8.045959,-0.8239746,-32.266235,94.07126,2.1151006,-1.8129977,-0.24168396,0.12446594,0.011856079,11,3,11
-0.31185913,-0.42752075,10.183853,-7.9299927,1.4022827,-30.563354,93.9733,2.454945,-2.142927,-0.10017395,0.09576416,-0.005844116,11,3,11
-0.42991638,-0.26719666,10.157532,-6.515503,-0.6958008,-30.931091,94.10599,2.7493958,-2.182387,-0.093048096,0.012680054,-0.007675171,11,3,11
-0.40997314,-0.21376038,10.216553,-5.7754517,-2.0217896,-29.974365,94.10599,2.7493958,-2.182387,0.005508423,0.027145386,-0.019485474,11,3,11
-0.47457886,-0.2679901,10.248459,-5.7754517,-2.0217896,-29.974365,94.470825,2.7077665,-2.274193,0.09387207,-0.019897461,0.02305603,11,3,11
-0.3637085,-0.33738708,9.859238,-6.227112,-1.1932373,-29.733276,95.45117,1.9863052,-2.3027706,0.112197876,0.02571106,0.002716065,11,3,11
-0.4753723,-0.34057617,9.77388,-6.491089,-1.5182495,-30.511475,95.45117,1.9863052,-2.3027706,0.009170532,-0.007476807,-0.027633667,11,3,11
-0.3724823,-0.3078766,10.0195465,-6.491089,-1.5182495,-30.511475,96.02725,1.9598423,-2.2825737,0.040527344,0.012695313,-0.020706177,11,3,11
-0.40997314,-0.24885559,9.902298,-6.3812256,-1.5090942,-30.27649,96.08273,1.8177586,-2.3167486,-0.021575928,-0.004013062,-0.035568237,11,3,11
-0.5001068,-0.18823242,10.125626,-7.5042725,-1.4144897,-30.996704,96.91577,1.8332235,-2.1634657,0.00163269,-0.05064392,-0.038009644,11,3,11
-0.31904602,-0.33180237,9.7715,-7.998657,3.3157349,-30.517578,79.10611,1.9350333,-1.5985522,0.000213623,-0.030685425,0.015533447,12,3,12
-0.37965393,-0.3357849,9.896713,-7.748413,2.6306152,-29.507446,78.88129,1.9281739,-1.4917998,-0.08001709,0.020629883,-0.022537231,12,3,12
-0.35095215,-0.36531067,10.0346985,-7.748413,2.6306152,-29.507446,78.98062,2.204951,-1.5758582,-0.031143188,0.004943848,0.017150879,12,3,12
-0.23130798,-0.38763428,10.0195465,-7.9086304,1.6036987,-27.49176,78.91138,2.306291,-1.5972639,-0.021575928,-0.004821777,0.004943848,12,3,12
-0.36769104,-0.34695435,10.052246,-7.1914673,1.3565063,-26.268005,79.32367,2.375261,-1.5770824,0.012420654,0.001693726,0.000671387,12,3,12
-0.28793335,-0.3988037,9.775482,-7.1914673,1.3565063,-26.268005,79.63806,2.3278458,-1.592621,-0.044784546,0.020431519,0.003921509,12,3,12
-0.2783661,-0.33499146,10.100113,-8.427429,0.6866455,-27.877808,79.5462,2.4573736,-1.649466,-0.027267456,0.009216309,-0.033737183,12,3,12
-0.2959137,-0.36689758,9.972488,-6.4300537,1.2634277,-28.060913,80.05182,2.4867456,-1.6903541,-0.025848389,0.025115967,0.002288818,12,3,12
-0.33659363,-0.34136963,10.0346985,-6.668091,0.9567261,-26.683044,80.59412,2.3900604,-1.6601415,0.027694702,-0.03515625,-0.027832031,12,3,12
-0.1946106,-0.43389893,9.879959,-7.13501,2.56958,-28.555298,80.59412,2.3900604,-1.6601415,-0.002838135,-0.022949219,-0.005447388,12,3,12
-0.22332764,-0.52641296,9.877563,-7.1487427,1.6235352,-27.610779,80.623505,2.4195936,-1.5204315,-0.026870728,0.004943848,-0.033950806,12,3,12
-0.28234863,-0.4355011,10.04985,-7.1121216,1.449585,-26.878357,81.510254,2.5459564,-1.5877488,-0.000610352,0.004135132,-0.047592163,12,3,12
-0.41236877,-0.42034912,9.639893,-6.9366455,2.6260376,-27.412415,81.51303,2.5530849,-1.6378726,-0.017105103,0.023269653,0.018981934,12,3,12
-0.39720154,-0.42912292,10.015564,-7.1121216,1.449585,-26.878357,81.510254,2.5459564,-1.5877488,-0.001220703,0.00881958,0.005355835,12,3,12
-0.27198792,-0.55911255,10.233307,-8.590698,6.260681,-28.074646,62.45987,3.2382267,-0.57837474,0.04724121,0.001083374,0.007385254,13,3,13
0.07577515,-0.41236877,9.571289,-8.073425,6.2973022,-27.767944,62.38803,3.3708863,-0.68514067,-0.08998108,0.035079956,-0.031906128,13,3,13
-0.13879395,-0.6372833,10.053055,-9.056091,4.9224854,-25.668335,62.38803,3.3708863,-0.68514067,-0.10383606,0.037322998,-0.025390625,13,3,13
-0.18026733,-0.6412811,10.051453,-9.056091,4.9224854,-25.668335,62.841522,3.7322817,-0.8112609,-0.001815796,0.005554199,-0.018463135,13,3,13
-0.018341064,-0.6213379,10.013168,-7.948303,5.354309,-25.59967,63.099426,3.784998,-0.84530526,-0.015258789,0.011062622,-0.027023315,13,3,13
-0.24885559,-0.6412811,9.893524,-7.4920654,5.331421,-25.376892,63.516724,3.7920232,-0.86092925,-0.021987915,-0.013580322,-0.009918213,13,3,13
-0.25602722,-0.61654663,9.748352,-8.418274,3.1341553,-25.064087,63.516724,3.7920232,-0.86092925,-0.084503174,-0.000549316,0.01878357,13,3,13
-0.14515686,-0.6524353,9.945374,-7.4920654,5.331421,-25.376892,63.099426,3.784998,-0.84530526,0.019958496,0.015945435,-0.010925293,13,3,13
-0.13240051,-0.35653687,9.686951,-9.208679,7.7453613,-26.100159,58.226562,2.4755764,-0.6482704,0.008956909,-0.012145996,0.006164551,14,3,14
-0.22013855,-0.3517456,10.0299225,-10.261536,7.03125,-26.486206,58.117493,2.4725144,-0.77478707,-0.012207031,0.04425049,0.010238647,14,3,14
-0.22891235,-0.42591858,9.959732,-9.402466,6.2789917,-25.888062,58.117493,2.4725144,-0.77478707,-0.028900146,0.037734985,0.050354004,14,3,14
-0.37727356,-0.3429718,9.974075,-9.402466,6.2789917,-25.888062,57.98694,2.417722,-0.9589225,0.040725708,0.005157471,0.040374756,14,3,14
-0.24327087,-0.3844452,9.98764,-8.462524,7.1029663,-25.489807,57.726837,2.5426729,-0.971013,-0.039489746,-0.000961304,0.049942017,14,3,14
-0.071777344,-0.36450195,9.908676,-8.476257,5.8044434,-26.333618,57.726837,2.5426729,-0.971013,0.013244629,-0.023544312,0.02835083,14,3,14
-0.15473938,-0.3397827,10.104889,-8.891296,5.8898926,-26.612854,57.98639,2.3419638,-0.93147546,0.040527344,0.013702393,-0.002990723,14,3,14
-0.19700623,-0.34536743,9.891129,-8.021545,6.491089,-26.203918,57.98639,2.3419638,-0.93147546,-0.013641357,0.00352478,-0.00769043,14,3,14
-0.26719666,-0.35253906,9.729218,-8.631897,6.8099976,-25.209045,57.793884,2.3357677,-0.96394664,-0.040298462,0.007995606,0.021224976,14,3,14
-0.30389404,-0.3381958,9.972488,-8.087158,7.675171,-26.626587,57.793884,2.3357677,-0.96394664,0.01222229,0.000473022,-0.008483887,14,3,14
-0.08694458,-0.5479584,10.227722,-10.858154,10.310364,-27.7771,53.123474,3.0221004,-0.2832949,0.061904907,0.09779358,0.011871338,15,3,15
-0.2073822,-0.47297668,9.682159,-11.064148,9.55658,-27.819824,53.097504,2.8113117,-0.68724304,-0.023406982,0.05279541,0.045059204,15,3,15
-0.17706299,-0.46739197,10.053848,-9.576416,10.745239,-27.728271,53.00772,2.8807323,-0.88611746,0.008972168,-0.018051147,0.021438599,15,3,15
-0.12362671,-0.46820068,9.777069,-9.646606,7.9040527,-25.518799,52.64389,2.987192,-0.94004256,-0.0637207,0.025924683,0.019805908,15,3,15
-0.2664032,-0.36212158,10.124023,-10.211182,8.589172,-24.656677,52.64389,2.987192,-0.94004256,-0.011398315,0.008621216,-0.015213013,15,3,15
-0.09172058,-0.32621765,9.708481,-8.921814,8.2901,-25.80719,52.6864,2.9266083,-0.99233276,-0.076553345,0.05706787,-0.000350952,15,3,15
-0.09172058,-0.3988037,10.428726,-8.921814,8.2901,-25.80719,52.430695,3.031407,-1.1599516,-0.06271362,-0.060821533,-0.062454224,15,3,15
-0.34217834,-0.4179535,10.050659,-8.18634,10.206604,-26.713562,49.78363,2.5018122,-1.470835,-0.016067505,-0.038009644,-0.002792358,16,3,16
-0.27198792,-0.37327576,9.92543,-7.672119,10.342407,-26.239014,49.2175,2.6066535,-1.428642,-0.035827637,0.021240234,-0.017242432,16,3,16
-0.24885559,-0.38842773,9.840088,-7.672119,10.342407,-26.239014,49.2175,2.6066535,-1.428642,-0.08734131,0.042617798,-0.008087158,16,3,16
-0.3134613,-0.5591278,10.089737,-8.34198,8.94165,-24.07074,49.22589,3.150544,-1.6996932,-0.07675171,0.033462524,0.003311157,16,3,16
-0.3166504,-0.50727844,9.930222,-8.18634,8.256531,-25.595093,49.22589,3.150544,-1.6996932,-0.02116394,-0.012145996,-0.007888794,16,3,16
-0.24806213,-0.47776794,10.116852,-8.18634,8.256531,-25.595093,49.32596,3.1572518,-1.694609,-0.013427734,-0.002792358,0.004333496,16,3,16
-0.33898926,-0.4905243,10.043472,-7.9330444,8.311462,-25.744629,49.289032,3.1957006,-1.6788017,0.057418823,-0.004623413,0.000457764,16,3,16
-0.24487305,-0.53041077,9.991623,-8.811951,8.654785,-25.143433,49.388,2.987344,-1.68259,0.03868103,0.023071289,-0.012359619,16,3,16
-0.3637085,-0.4610138,9.698914,-9.375,8.494568,-26.496887,49.570892,2.8762305,-1.7400163,0.005508423,0.009628296,-0.003814697,16,3,16
-0.2456665,-0.46580505,9.730011,-7.0404053,8.772278,-25.949097,49.81241,2.85372,-1.7744303,-0.10668945,0.023071289,-0.014404297,16,3,16
-0.1443634,-0.6333008,10.057037,-8.917236,10.679626,-22.901917,45.4765,3.5095294,-1.032917,0.009567261,-0.031295776,0.046676636,17,3,17
-0.012756348,-0.5591278,9.828125,-10.650635,12.191772,-26.773071,45.086823,3.5880775,-0.77210826,-0.0413208,-0.006042481,-0.00239563,17,3,17
-0.055038452,-0.6165619,10.100113,-10.650635,12.191772,-26.773071,45.10794,3.5063634,-0.7058081,0.018539429,-0.01499939,-0.018676758,17,3,17
-0.16430664,-0.63967896,9.97966,-8.303833,10.440063,-23.020935,45.10794,3.5063634,-0.7058081,0.001434326,-0.02558899,-0.007873535,17,3,17
-0.117248535,-0.6157532,9.816162,-8.34198,9.764099,-23.336792,45.231964,3.4780116,-0.7877889,0.011199951,0.034469604,-0.008300781,17,3,17
-0.23609924,-0.5782623,9.96611,-7.6660156,10.568237,-22.817993,45.231964,3.4780116,-0.7877889,-0.027877808,0.005157471,0.004119873,17,3,17
-0.13798523,-0.5312042,10.025925,-8.711243,11.125183,-23.101807,45.031403,3.5509224,-0.8119851,0.007537842,0.022872925,-0.001571655,17,3,17
-0.1651001,-0.55752563,9.592026,-8.206177,10.287476,-22.813416,44.90146,3.4718115,-0.90162945,-0.07472229,-0.005844116,0.004730225,17,3,17
-0.36849976,-0.7473602,9.912674,-8.204651,13.389587,-22.840881,38.217133,3.8498852,-1.3606119,-0.04966736,0.013702393,0.030593872,18,3,18
-0.2975006,-0.7010956,9.765915,-8.47168,12.255859,-23.725891,38.424347,3.749303,-1.3241656,0.02281189,-0.010314941,0.012481689,18,3,18
-0.24485779,-0.65164185,10.05304,-7.685852,10.440063,-21.507263,38.525757,3.882382,-1.375926,-0.010375977,0.002105713,0.02468872,18,3,18
-0.20098877,-0.6325073,9.968506,-7.685852,10.440063,-21.507263,38.46234,3.6751413,-1.3769596,0.059661865,-0.000747681,0.017974854,18,3,18
-0.2927246,-0.7346039,9.911072,-6.4224243,11.650085,-20.655823,38.46234,3.6751413,-1.3769596,0.013641357,0.001083374,0.029785156,18,3,18
-0.3222351,-0.6643982,9.890335,-8.041382,11.708069,-21.580505,38.20218,3.6363018,-1.3877965,0.010391235,-0.004623413,0.015731812,18,3,18
-0.1778717,-0.609375,9.966904,-7.8460693,11.820984,-22.296143,38.241333,3.5619106,-1.4039181,0.013442993,-0.001556397,0.013900757,18,3,18
-0.27357483,-0.65882874,9.994019,-6.5216064,12.011719,-22.193909,38.241333,3.5619106,-1.4039181,-0.006515503,-0.00340271,0.01838684,18,3,18
-0.14277649,-0.5782623,9.912674,-7.28302,10.884094,-21.995544,37.9758,3.5871544,-1.3735343,0.00163269,0.004745483,-0.00340271,18,3,18
-0.25204468,-0.5790558,10.076981,-7.797241,11.262512,-20.73059,37.955627,3.5541105,-1.341112,0.01852417,0.003936768,0.002502441,18,3,18
-0.1308136,-0.56869507,9.777878,-7.797241,11.262512,-20.73059,37.971558,3.2981017,-1.4170911,0.049682617,0.01411438,0.01348877,18,3,18
-0.21694946,-0.6125641,9.982864,-7.0251465,10.978699,-22.343445,37.971558,3.2981017,-1.4170911,-0.11361694,-0.051864624,-0.027023315,18,3,18
