acce_x,acce_y,acce_z,magnetic_x,magnetic_y,magnetic_z,orientation_x,orientation_y,orientation_z,gyro_x,gyro_y,gyro_z,step,timestamp
"-0.27659792","1.1657369","8.885899","15.479999542236328","24.420000076293945","-66.0","36.75265121459961","-0.8135803937911987","-8.92192268371582","-0.3960077166557312","-0.13486231863498688","-0.2735491394996643","0","1498570465328"
"-0.26161572","1.1185312","8.959372","15.359999656677246","24.65999984741211","-65.58000183105469","35.75346374511719","-0.3351900279521942","-9.16952133178711","-0.3275757133960724","-0.10553431510925293","-0.2503311038017273","0","1498570465347"
"-0.25781935","1.0781989","9.013896","14.759998321533203","25.079999923706055","-65.63999938964844","34.711875915527344","0.14688047766685486","-9.262097358703613","-0.36301371455192566","-0.18374231457710266","-0.24055512249469757","0","1498570465366"
"-0.24710701","1.0312554","9.12205","14.399999618530273","25.559999465942383","-65.04000091552734","33.88454818725586","0.7029626965522766","-9.272570610046387","-0.40211769938468933","-0.2448423206806183","-0.24788711965084076","0","1498570465385"
"-0.21151271","0.98745143","9.254192","14.339999198913574","25.920000076293945","-65.33999633789063","33.007102966308594","1.29969322681427","-9.12197208404541","-0.48765769600868225","-0.34504634141921997","-0.24177712202072144","0","1498570465404"
"-0.14658785","0.9324799","9.339034","14.220000267028809","25.920000076293945","-65.15999603271484","32.179588317871094","1.7918200492858887","-8.98956298828125","-0.5096536874771118","-0.4782443344593048","-0.24788711965084076","0","1498570465423"
"-0.07069386","0.8435375","9.376761","13.979998588562012","26.51999855041504","-64.5","31.406543731689453","2.226935386657715","-8.651265144348145","-0.32879769802093506","-0.4990183413028717","-0.30287712812423706","0","1498570465442"
"-0.023080073","0.75356257","9.371009","13.440000534057617","27.119998931884766","-64.5","30.53131866455078","2.4424378871917725","-8.40451717376709","-0.10150569677352905","-0.34626832604408264","-0.39697110652923584","0","1498570465461"
"-0.0078552645","0.6933955","9.3715725","12.65999984741211","27.479999542236328","-64.68000030517578","29.811914443969727","2.472456932067871","-8.114883422851563","-0.06728969514369965","-0.21918031573295593","-0.4715130925178528","0","1498570465480"
"0.0042922627","0.64402914","9.456757","11.819999694824219","27.899999618530273","-64.55999755859375","28.922616958618164","2.953643321990967","-7.421607494354248","-0.2579216957092285","-0.2411763072013855","-0.4666250944137573","0","1498570465499"
"0.03149064","0.5882374","9.515003","11.099998474121094","27.899999618530273","-64.0199966430664","28.106298446655273","3.3371851444244385","-7.044326305389404","-0.4204477071762085","-0.2338443100452423","-0.3529791235923767","0","1498570465518"
"0.08539078","0.5182909","9.558695","10.319999694824219","28.799999237060547","-64.08000183105469","27.505855560302734","3.4865498542785645","-7.022439002990723","-0.40822771191596985","-0.21795831620693207","-0.24055512249469757","0","1498570465537"
"0.1547113","0.45246857","9.599093","9.599998474121094","29.51999855041504","-63.65999984741211","26.72980499267578","3.880532741546631","-7.103739261627197","-0.3031356930732727","-0.11286631226539612","-0.19534112513065338","0","1498570465556"
"0.20322618","0.3950225","9.668462","8.579999923706055","30.35999870300293","-63.18000030517578","26.27532196044922","4.274231433868408","-7.046163082122803","-0.19926570355892181","-0.016328319907188416","-0.24055512249469757","0","1498570465575"
"0.22512236","0.35743386","9.745484","7.799999237060547","30.779998779296875","-63.3599967956543","25.773902893066406","4.432246685028076","-7.11913537979126","-0.10761569440364838","-0.018772318959236145","-0.3468691110610962","0","1498570465594"
"0.24746013","0.32814887","9.768161","7.020000457763672","31.260000228881836","-62.939998626708984","25.270231246948242","4.692147731781006","-6.837236404418945","-0.008633701130747795","-0.23506630957126617","-0.4360750913619995","0","1498570465613"
"0.2843081","0.28767958","9.732358","6.659999847412109","31.67999839782715","-62.69999694824219","24.930166244506836","4.655961990356445","-6.390773773193359","0.08423829823732376","-0.4648023247718811","-0.4397411346435547","0","1498570465632"
"0.3305077","0.25616083","9.713889","6.420000076293945","32.099998474121094","-62.69999694824219","24.489295959472656","4.837127685546875","-6.352355480194092","0.0622422955930233","-0.4782443344593048","-0.36153310537338257","0","1498570465651"
"0.37818694","0.24920234","9.719274","5.879999160766602","32.7599983215332","-62.69999694824219","24.01610565185547","4.934571266174316","-6.026242733001709","-0.062401700764894485","-0.2925003170967102","-0.2539971172809601","0","1498570465671"
"0.43473265","0.2569329","9.76287","5.340000152587891","32.52000045776367","-62.63999938964844","23.71705436706543","4.983255863189697","-5.7606282234191895","-0.1479417085647583","-0.0652083158493042","-0.13179711997509003","0","1498570465689"
"0.4862218","0.25814962","9.831289","4.739999771118164","32.279998779296875","-62.57999801635742","23.145830154418945","5.174963474273682","-5.938055992126465","-0.15893970429897308","0.14253167808055878","-0.03892511874437332","0","1498570465708"
"0.5180904","0.25673306","9.885212","4.739999771118164","32.34000015258789","-62.63999938964844","22.868396759033203","5.229787826538086","-5.8363566398620605","-0.06851169466972351","0.2793956696987152","-0.029149118810892105","0","1498570465727"
"0.5068258","0.25988334","9.894155","4.559999465942383","32.15999984741211","-62.63999938964844","22.473613739013672","5.136613845825195","-6.351012706756592","0.15389229357242584","0.39548566937446594","-0.08658312261104584","0","1498570465746"
"0.4645152","0.28544262","9.9008875","4.739999771118164","32.15999984741211","-62.939998626708984","21.989646911621094","4.947394371032715","-6.43248176574707","0.4105122983455658","0.5189077258110046","-0.16112512350082397","0","1498570465765"
"0.4055057","0.32315677","9.842124","4.739999771118164","32.15999984741211","-63.18000030517578","21.638408660888672","4.249316215515137","-6.856614589691162","0.5791482925415039","0.584895670413971","-0.21122711896896362","0","1498570465785"
"0.3581379","0.3850859","9.748812","4.380001068115234","32.15999984741211","-63.3599967956543","21.374372482299805","4.06032657623291","-7.070903778076172","0.5974782705307007","0.40159568190574646","-0.2356671243906021","0","1498570465804"
"0.32244372","0.44273573","9.711116","4.920000076293945","31.979999542236328","-63.599998474121094","21.205440521240234","3.6275994777679443","-7.098416805267334","0.417844295501709","0.055769678205251694","-0.21733711659908295","0","1498570465823"
"0.29964775","0.48660737","9.719528","5.399999618530273","31.799999237060547","-63.84000015258789","21.050981521606445","3.2881362438201904","-7.518786430358887","0.16000229120254517","-0.09331431984901428","-0.1709011197090149","0","1498570465842"
"0.29408136","0.52106863","9.7660885","5.879999160766602","31.85999870300293","-64.08000183105469","20.7919921875","3.2874975204467773","-7.36560583114624","-0.0110777011141181","-0.09331431984901428","-0.10002511739730835","0","1498570465861"
"0.33416083","0.5467018","9.824976","5.879999160766602","31.079999923706055","-64.43999481201172","20.746179580688477","2.920565128326416","-7.437899589538574","-0.033073700964450836","-0.10797831416130066","0.005066879093647003","0","1498570465880"
"0.39427194","0.56247604","9.875105","5.819999694824219","30.84000015258789","-64.68000030517578","20.43603515625","2.8849143981933594","-7.261359691619873","0.0622422955930233","-0.19840630888938904","0.11382487416267395","0","1498570465899"
"0.42971435","0.57368284","9.906826","5.6399993896484375","30.0","-64.68000030517578","20.275156021118164","2.7945058345794678","-7.027876853942871","0.19177429378032684","-0.34260234236717224","0.16148288547992706","0","1498570465917"
"0.44977212","0.5811378","9.913847","5.6399993896484375","29.219999313354492","-64.86000061035156","19.92510414123535","2.473296642303467","-6.631616592407227","0.31153029203414917","-0.40125831961631775","0.11626887321472168","0","1498570465937"
"0.4722493","0.5952624","9.895169","5.520000457763672","28.739999771118164","-65.04000091552734","19.657861709594727","2.3450963497161865","-6.553460597991943","0.3787402808666229","-0.30472034215927124","0.051502883434295654","0","1498570465956"
"0.52166116","0.61455256","9.901562","4.920000076293945","28.439998626708984","-65.22000122070313","19.39579200744629","1.9809976816177368","-6.360161781311035","0.34696829319000244","-0.20696032047271729","0.04172687977552414","0","1498570465975"
"0.58586586","0.6341861","9.960776","4.559999465942383","27.899999618530273","-65.33999633789063","18.61998176574707","1.6641933917999268","-5.760259628295898","0.22354629635810852","-0.1617463082075119","0.09793888032436371","0","1498570465994"
"0.62750405","0.6544875","10.025551","4.559999465942383","27.899999618530273","-65.5199966430664","17.879688262939453","1.3817296028137207","-5.432516098022461","0.15755829215049744","-0.09820231795310974","0.1468188762664795","0","1498570466013"
"0.61713845","0.68292475","10.035051","4.380001068115234","27.899999618530273","-65.5199966430664","17.686784744262695","0.9279923439025879","-5.424770832061768","0.25654029846191406","0.04965968057513237","0.10649287700653076","0","1498570466032"
"0.5581754","0.7344715","9.962153","4.379999160766602","27.53999900817871","-65.69999694824219","17.47825050354004","0.45724621415138245","-5.782158851623535","0.4520602822303772","0.2806176543235779","0.012398883700370789","0","1498570466051"
"0.48130825","0.800478","9.818806","4.379999160766602","27.53999900817871","-65.87999725341797","17.153324127197266","0.13983549177646637","-5.887920379638672","0.5681502819061279","0.4272576570510864","-0.01448512077331543","0","1498570466071"
"0.41619423","0.85306656","9.694338","4.559999465942383","27.299999237060547","-65.87999725341797","16.868274688720703","-0.37655919790267944","-6.420344829559326","0.47405630350112915","0.4455876648426056","0.09060688316822052","0","1498570466089"
"0.3725416","0.9009943","9.64702","4.799999237060547","26.639999389648438","-65.87999725341797","16.213197708129883","-0.685543417930603","-6.5654826164245605","0.22843429446220398","0.4663616716861725","0.25802087783813477","0","1498570466108"
"0.31985906","0.9731921","9.6600485","5.399999618530273","26.399999618530273","-65.93999481201172","15.339905738830566","-0.8337167501449585","-6.928580284118652","0.031692296266555786","0.49568966031074524","0.35822486877441406","0","1498570466127"
"0.27376035","1.0248945","9.683853","5.760000228881836","26.03999900817871","-66.0","15.154598236083984","-1.2667094469070435","-7.363217353820801","-0.03185170143842697","0.43336766958236694","0.3435608744621277","0","1498570466146"
"0.21289632","1.0570747","9.668919","5.940000534057617","25.260000228881836","-66.05999755859375","14.775495529174805","-1.3227593898773193","-7.867292404174805","0.04269029572606087","0.4345896542072296","0.24702288210391998","0","1498570466165"
"0.11446468","1.0890268","9.615053","6.540000915527344","24.779998779296875","-66.05999755859375","14.432093620300293","-1.5517425537109375","-8.548470497131348","0.20643828809261322","0.5372377038002014","0.1187128871679306","0","1498570466184"
"-0.010482192","1.1226873","9.527944","7.079999923706055","24.059999465942383","-66.47999572753906","14.30181884765625","-1.8626090288162231","-9.161993980407715","0.29808828234672546","0.5372377038002014","0.03928288072347641","0","1498570466203"
"-0.13632958","1.156809","9.449066","7.85999870300293","23.639999389648438","-66.47999572753906","13.923778533935547","-1.9132068157196045","-9.578484535217285","0.2650942802429199","0.47858163714408875","0.05272488296031952","0","1498570466222"
"-0.25090784","1.2048604","9.428548","8.099998474121094","23.459999084472656","-66.54000091552734","13.666102409362793","-2.0868546962738037","-10.029406547546387","0.13678430020809174","0.40892767906188965","0.14804087579250336","0","1498570466241"
"-0.32233426","1.2628176","9.4639015","8.520000457763672","23.51999855041504","-66.5999984741211","13.436433792114258","-2.2529821395874023","-10.449690818786621","-0.0342957004904747","0.24273566901683807","0.26901888847351074","0","1498570466260"
"-0.32944924","1.3015839","9.56126","9.059998512268066","23.34000015258789","-66.77999877929688","13.005328178405762","-2.1384336948394775","-10.420772552490234","-0.16382770240306854","-0.034658320248126984","0.3594468832015991","0","1498570466279"
"-0.31265032","1.3245134","9.681295","9.479999542236328","23.34000015258789","-66.72000122070313","12.826355934143066","-2.2829649448394775","-10.64948558807373","-0.19804370403289795","-0.24850831925868988","0.33745086193084717","0","1498570466298"
"-0.3045877","1.3463461","9.7886095","9.960000038146973","23.51999855041504","-66.5999984741211","12.646803855895996","-2.1641783714294434","-10.301843643188477","-0.13572169840335846","-0.3364923298358917","0.14926287531852722","0","1498570466317"
"-0.30845413","1.3665935","9.872155","10.260000228881836","23.34000015258789","-66.5999984741211","12.444497108459473","-2.1379261016845703","-10.20467758178711","-0.04284970089793205","-0.38048431277275085","-0.10002511739730835","0","1498570466336"
"-0.32329592","1.3922313","9.932037","10.739999771118164","23.639999389648438","-66.18000030517578","12.639878273010254","-2.139894485473633","-9.799736976623535","0.021916300058364868","-0.3780403137207031","-0.23688912391662598","0","1498570466356"
"-0.34693915","1.419611","9.967752","10.920001029968262","23.639999389648438","-66.18000030517578","12.420825958251953","-2.0911285877227783","-9.544975280761719","0.06835230439901352","-0.2986103296279907","-0.22833511233329773","0","1498570466375"
"-0.37061003","1.4478407","9.955046","11.100000381469727","23.579999923706055","-66.05999755859375","12.532084465026855","-2.208756446838379","-9.435553550720215","0.11356630176305771","-0.13119632005691528","-0.13912911713123322","0","1498570466393"
"-0.3958606","1.4785098","9.920647","11.399999618530273","23.579999923706055","-66.41999816894531","12.607976913452148","-2.264482259750366","-9.292235374450684","0.15633629262447357","0.06554567813873291","-0.04381311684846878","0","1498570466412"
"-0.43269897","1.5244108","9.8902855","10.85999870300293","23.279998779296875","-66.41999816894531","12.486523628234863","-2.469597578048706","-9.553716659545898","0.1661122888326645","0.20240968465805054","0.030728884041309357","0","1498570466431"
"-0.48032507","1.5736153","9.862243","10.739999771118164","23.219999313354492","-66.47999572753906","12.511662483215332","-2.5767643451690674","-9.47810173034668","0.15022629499435425","0.2109636813402176","0.07594287395477295","0","1498570466450"
"-0.52271014","1.6231618","9.8463335","10.559999465942383","22.920000076293945","-66.5999984741211","12.302323341369629","-2.786303997039795","-9.698898315429688","0.1624462902545929","0.15475168824195862","0.10282687842845917","0","1498570466469"
"-0.56827193","1.676604","9.808334","10.559999465942383","22.920000076293945","-67.0199966430664","12.185123443603516","-3.0543508529663086","-9.941956520080566","0.22965629398822784","0.13275568187236786","0.1052708774805069","0","1498570466488"
"-0.6067659","1.727094","9.753085","10.379999160766602","22.439998626708984","-67.0199966430664","12.000965118408203","-3.4404706954956055","-10.117631912231445","0.32619428634643555","0.11809168756008148","0.09549488127231598","0","1498570466507"
"-0.6373441","1.774927","9.682671","10.4399995803833","22.3799991607666","-67.26000213623047","11.755010604858398","-3.7589080333709717","-10.278959274291992","0.40806829929351807","0.1107596904039383","0.09793888032436371","0","1498570466528"
"-0.6615157","1.8329268","9.585929","10.620000839233398","22.020000457763672","-67.26000213623047","11.505786895751953","-4.287516117095947","-10.403905868530273","0.4337303042411804","0.11442568898200989","0.10893687605857849","0","1498570466545"
"-0.67812735","1.8944553","9.451261","10.440000534057617","21.35999870300293","-66.9000015258789","11.334183692932129","-4.668166637420654","-10.579747200012207","0.4276202917098999","0.131533682346344","0.12115688621997833","0","1498570466565"
"-0.68865263","1.9501898","9.276359","10.85999870300293","21.059999465942383","-66.9000015258789","11.127960205078125","-5.161919116973877","-10.801863670349121","0.4141782820224762","0.1791916787624359","0.13337688148021698","0","1498570466583"
"-0.7023114","1.9950885","9.077207","11.279999732971191","20.69999885559082","-67.08000183105469","10.98176097869873","-5.604475975036621","-11.034849166870117","0.37140828371047974","0.25373366475105286","0.1223788857460022","0","1498570466603"
"-0.71556103","2.0279624","8.892109","11.519999504089355","20.15999984741211","-67.19999694824219","10.82979679107666","-5.908545970916748","-11.386341094970703","0.2687602937221527","0.30872365832328796","0.09427288174629211","0","1498570466621"
"-0.73083454","2.0495358","8.7182255","11.640000343322754","19.5","-67.0199966430664","10.676400184631348","-6.235845565795898","-11.597993850708008","0.12212029844522476","0.2928376793861389","0.0673888772726059","0","1498570466642"
"-0.7481687","2.0707457","8.522861","12.059999465942383","19.079999923706055","-67.26000213623047","10.610270500183105","-6.253330230712891","-11.81561279296875","0.013362298719584942","0.17185968160629272","0.03439488261938095","0","1498570466660"
"-0.7448726","2.0753632","8.32371","11.940000534057617","18.239999771118164","-67.08000183105469","10.532392501831055","-6.514119625091553","-11.968003273010254","-0.013521701097488403","-0.010218318551778793","-0.0010431185364723206","0","1498570466679"
"-0.73867697","2.0699508","8.116488","12.180000305175781","17.639999389648438","-67.13999938964844","10.587738037109375","-6.495700836181641","-11.81458568572998","0.0023642987944185734","-0.17641031742095947","-0.03037111833691597","0","1498570466698"
"-0.73668885","2.0705814","7.94458","12.659998893737793","17.34000015258789","-67.31999969482422","10.576433181762695","-6.520840167999268","-11.875683784484863","0.012140299193561077","-0.323050320148468","-0.058477118611335754","0","1498570466717"
"-0.69303954","2.05285","7.937688","12.90000057220459","16.920000076293945","-67.31999969482422","10.679804801940918","-6.476008415222168","-11.4817476272583","-0.019631702452898026","-0.4000363349914551","-0.04870111867785454","0","1498570466736"
"-0.51920515","1.9968258","8.279402","12.960000991821289","16.739999771118164","-67.13999938964844","10.661029815673828","-6.297308444976807","-11.094756126403809","-0.1931557059288025","-0.5967782735824585","0.035616882145404816","0","1498570466755"
"-0.20799181","1.8942584","8.936654","12.719999313354492","16.920000076293945","-67.37999725341797","10.684752464294434","-5.658820629119873","-9.986336708068848","-0.5805296897888184","-1.0318104028701782","0.08205288648605347","0","1498570466780"
"0.08968139","1.7593701","9.697415","12.299999237060547","16.920000076293945","-67.55999755859375","11.01979923248291","-5.218300819396973","-9.189363479614258","-0.9385756850242615","-1.460732340812683","-0.09635911881923676","0","1498570466798"
"0.21645926","1.6293595","10.278407","11.399999618530273","17.34000015258789","-67.79999542236328","11.681530952453613","-4.100666522979736","-7.88612699508667","-0.9385756850242615","-1.2725443840026855","-0.49595314264297485","0","1498570466815"
"0.18703933","1.5269412","10.647494","10.619998931884766","17.940000534057617","-68.22000122070313","11.87120246887207","-3.8732237815856934","-7.750686168670654","-0.6184117197990417","-0.4782443344593048","-0.7806791067123413","0","1498570466834"
"0.10913339","1.4576082","10.895833","9.420000076293945","18.899999618530273","-68.63999938964844","12.53808307647705","-3.4844233989715576","-8.225627899169922","-0.30191370844841003","0.3013916611671448","-0.6267070770263672","1","1498570466852"
"0.089369655","1.407049","11.055352","8.34000015258789","19.5","-68.63999938964844","12.607006072998047","-2.6699981689453125","-7.337116718292236","-0.17482569813728333","0.660659670829773","-0.14523911476135254","1","1498570466869"
"0.1255219","1.3825953","11.102761","7.319999694824219","19.920000076293945","-69.1199951171875","12.257217407226563","-2.688378095626831","-8.12343978881836","-0.08806369453668594","0.6374416947364807","0.27635085582733154","1","1498570466888"
"0.16009212","1.3896497","11.003584","6.3600006103515625","20.520000457763672","-69.36000061035156","12.78736400604248","-2.5611376762390137","-8.477916717529297","0.1001242995262146","0.522573709487915","0.4022168517112732","1","1498570466908"
"0.1756573","1.4163308","10.800943","6.35999870300293","20.520000457763672","-68.87999725341797","12.363362312316895","-3.0972347259521484","-9.132254600524902","0.32619428634643555","0.46025165915489197","0.29712486267089844","1","1498570466934"
"0.18894838","1.4401045","10.558289","6.239999771118164","20.69999885559082","-69.0","12.252280235290527","-3.124969005584717","-9.678945541381836","0.4581702947616577","0.3967076539993286","0.15781688690185547","1","1498570466952"
"0.21418594","1.4428432","10.345999","6.540000915527344","20.760000228881836","-69.0","12.162261009216309","-3.631491184234619","-9.979950904846191","0.43006429076194763","0.24762369692325592","0.06250087916851044","1","1498570466968"
"0.25137135","1.4103849","10.204213","6.899999618530273","20.399999618530273","-68.69999694824219","11.905817031860352","-3.9849839210510254","-10.358014106750488","0.2748703062534332","0.04721568152308464","-0.056033119559288025","1","1498570466987"
"0.27718383","1.3547409","10.127077","7.5","20.219999313354492","-68.69999694824219","12.236037254333496","-4.06102991104126","-10.261444091796875","0.08179429918527603","-0.10920031368732452","-0.24544312059879303","1","1498570467011"
"0.27924585","1.2889936","10.090186","7.799999237060547","19.85999870300293","-68.93999481201172","12.242886543273926","-4.351494312286377","-10.496212005615234","-0.06606769561767578","-0.18129831552505493","-0.4287431240081787","1","1498570467021"
"0.27201205","1.2207315","10.078273","8.639999389648438","19.85999870300293","-68.76000213623047","12.809948921203613","-4.138718128204346","-10.381298065185547","-0.11616969853639603","-0.15197031199932098","-0.5093951225280762","1","1498570467042"
"0.26801324","1.159774","10.053199","8.880001068115234","19.439998626708984","-69.0","13.116052627563477","-4.2289838790893555","-10.386231422424316","-0.08439769595861435","-0.05298832058906555","-0.4739571213722229","1","1498570467072"
"0.26094592","1.1157957","10.012812","8.579999923706055","19.439998626708984","-69.47999572753906","13.550342559814453","-4.16165018081665","-10.527132034301758","-0.002523701172322035","0.07654367387294769","-0.3493131399154663","1","1498570467091"
"0.27097052","1.0902085","9.966178","8.700000762939453","19.260000228881836","-69.36000061035156","13.854126930236816","-4.104940891265869","-10.447490692138672","0.10256829857826233","0.1413096785545349","-0.19900712370872498","1","1498570467098"
"0.3022383","1.0828477","9.922413","8.700000762939453","19.079999923706055","-69.36000061035156","13.953215599060059","-4.3047919273376465","-10.526749610900879","0.16977828741073608","0.03866167739033699","-0.09024912118911743","1","1498570467119"
"0.35059166","1.0922494","9.915077","8.700000762939453","19.260000228881836","-69.77999877929688","14.336310386657715","-4.231046676635742","-10.530168533325195","0.16733428835868835","-0.10920031368732452","-0.06214311718940735","1","1498570467138"
"0.40008968","1.1191293","9.918043","8.399999618530273","18.420000076293945","-69.9000015258789","14.428357124328613","-4.375063419342041","-10.386591911315918","0.12212029844522476","-0.171522319316864","-0.0878051221370697","1","1498570467156"
"0.43817952","1.1536068","9.925856","8.399999618530273","18.600000381469727","-69.77999877929688","14.549660682678223","-4.511697292327881","-10.51755142211914","0.06590829789638519","-0.12997432053089142","-0.1293531209230423","1","1498570467174"
"0.45966318","1.1954005","9.921406","7.979999542236328","18.420000076293945","-69.95999908447266","14.691574096679688","-4.554508209228516","-10.557286262512207","0.04024629667401314","-4.423186182975769E-4","-0.14768311381340027","1","1498570467193"
"0.46847367","1.241626","9.907354","7.8600006103515625","18.239999771118164","-70.13999938964844","14.723495483398438","-4.688220977783203","-10.45570182800293","0.03291429951786995","0.06554567813873291","-0.1330191195011139","1","1498570467218"
"0.4825027","1.2942322","9.913724","7.559999465942383","18.239999771118164","-70.13999938964844","14.789130210876465","-4.718201637268066","-10.488200187683105","0.024360299110412598","0.012999679893255234","-0.10735711455345154","1","1498570467238"
"0.5069692","1.3532987","9.935842","7.260000228881836","18.420000076293945","-70.13999938964844","14.243255615234375","-4.820619583129883","-10.05706787109375","0.013362298719584942","-0.07009631395339966","-0.12079911679029465","1","1498570467254"
"0.5088963","1.4050232","9.967708","7.19999885559082","18.420000076293945","-70.26000213623047","13.735589027404785","-4.894554138183594","-9.584310531616211","0.010918298736214638","-0.12508632242679596","-0.1916751116514206","1","1498570467272"
"0.45633227","1.4432033","9.957637","6.840000152587891","17.940000534057617","-70.08000183105469","13.891969680786133","-4.962022304534912","-9.717597007751465","0.04635629802942276","-0.029770318418741226","-0.30287712812423706","1","1498570467289"
"0.37362304","1.4787614","9.9186735","6.659999847412109","18.119998931884766","-70.0199966430664","14.207355499267578","-5.065342426300049","-9.874094009399414","0.11845429986715317","0.11686968803405762","-0.36886513233184814","1","1498570467307"
