acceX,acceY,acceZ,magX,magY,magZ,orieX,orieY,orieZ,gyroX,gyroY,gyroZ,step,posX,posY
-0.72502136,-0.48893738,9.856842,3.2974243,13.02948,-29.59137,4.5361023,2.9136496,-3.504068,0.032180786,0.011062622,-0.011764526,1,2,1
-0.5431671,-0.5328064,10.04985,3.2974243,13.02948,-29.59137,4.1896973,2.797951,-3.5866528,0.003463745,-0.00177002,-0.000152588,1,2,1
-0.712265,-0.5104675,9.962921,2.7282715,12.141418,-30.274963,4.2782593,2.7925966,-3.6127512,0.016082764,0.06297302,-0.022338867,1,2,1
-0.7138519,-0.44984436,9.774689,2.8625488,12.4053955,-29.502869,3.633606,2.7871587,-3.749738,-0.013427734,0.031219482,-0.002182007,1,2,1
-0.5471649,-0.36212158,9.807388,1.890564,14.364624,-33.2901,5.6375427,2.0496194,-3.4854085,-0.029312134,-0.047790527,0.03793335,2,2,2
-0.48016357,-0.3900299,10.129608,1.890564,14.364624,-33.2901,5.3302917,2.2828398,-3.4172568,-0.045806885,0.012084961,-0.000549316,2,2,2
-0.5391846,-0.43469238,9.899109,2.5360107,14.959717,-32.980347,5.3302917,2.2828398,-3.4172568,0.014862061,0.003738403,-0.007080078,2,2,2
-0.4330902,-0.38523865,9.967697,1.9195557,13.789368,-32.321167,4.8381042,2.3747838,-3.359608,-0.036636353,-0.001358032,-0.04798889,2,2,2
-0.52801514,-0.33818054,10.120041,1.701355,12.89978,-32.344055,4.9313354,2.4108655,-3.3165615,-0.007522583,-0.006042481,-0.07751465,2,2,2
-0.6325073,-0.42352295,9.899902,2.4276733,13.952637,-32.058716,4.9313354,2.4108655,-3.3165615,0.030136108,0.000274658,-0.05960083,2,2,2
-0.61177063,-0.44187927,9.828918,0.8163452,13.539124,-32.110596,4.899414,2.5630567,-3.1987982,-0.08143616,-0.028442383,-0.029663086,2,2,2
-0.3134613,-0.5814667,9.938187,-1.2313843,17.158508,-35.360718,4.7424927,3.9636254,-2.078901,0.05987549,0.016555786,0.07458496,3,2,3
-0.4434662,-0.5471649,9.974075,0.4058838,18.591309,-35.77881,4.4272766,3.7490554,-2.127565,-0.041732788,0.010040283,0.055038452,3,2,3
-0.28553772,-0.6213379,10.002792,1.6983032,16.445923,-35.64453,4.193329,3.8754869,-2.1760383,0.011611939,-0.011138916,0.067855835,3,2,3
-0.36450195,-0.6452637,10.076981,1.6983032,16.445923,-35.64453,3.5975952,3.8208961,-2.155136,0.029327393,0.029785156,-0.013793945,3,2,3
-0.35572815,-0.5639038,9.861618,1.9866943,16.490173,-34.6817,3.6260986,3.7172198,-2.244285,0.054367065,0.011459351,-0.038619995,3,2,3
-0.52082825,-0.6237335,9.882355,2.1011353,15.596008,-33.833313,3.498932,3.5368814,-2.2717822,0.018737793,0.044036865,-0.064071655,3,2,3
-0.54875183,-0.6404724,9.679764,1.4663696,16.186523,-33.692932,3.4572754,3.4794614,-2.407213,-0.017501831,0.048324585,-0.055526733,3,2,3
-0.60139465,-0.55992126,10.35614,1.1993408,15.82489,-34.384155,3.5413513,3.5510604,-2.5736284,-0.0783844,0.003723145,-0.07487488,3,2,3
-0.38046265,-0.24487305,9.793823,0.57373047,13.265991,-40.649414,6.5651245,1.3056806,-2.309798,0.07778931,-0.041885376,0.03691101,4,2,4
-0.38523865,-0.090927124,9.848862,0.57373047,13.265991,-40.649414,6.378845,1.0390404,-2.1690931,-0.040924072,0.023880005,0.017562866,4,2,4
-0.25523376,-0.18424988,10.075378,-0.76293945,14.886475,-41.3208,6.367584,1.3477765,-2.3198361,-0.053955078,0.020828247,0.02368164,4,2,4
-0.40837097,-0.13798523,9.931808,1.5945435,14.820862,-39.993286,6.367584,1.3477765,-2.3198361,0.012634277,0.011474609,-0.010742188,4,2,4
-0.47138977,-0.14515686,9.974075,1.6372681,14.613342,-41.464233,5.9349976,1.4014844,-2.4743958,-0.030944824,0.0385437,-0.023345947,4,2,4
-0.4530487,-0.16351318,9.974075,0.54473877,14.614868,-38.868713,5.9349976,1.4014844,-2.4743958,-0.016479492,0.014511108,-0.028244019,4,2,4
-0.48414612,-0.15872192,9.667007,0.9979248,13.833618,-39.86664,5.9969177,1.449365,-2.5272875,-0.023605347,0.035476685,-0.02519226,4,2,4
-0.47937012,-0.30229187,10.376068,1.6571045,13.902283,-40.31067,5.9107666,1.4854515,-2.626587,-0.113204956,-0.001358032,0.000457764,4,2,4
-0.071777344,-0.4075775,10.054642,-0.1083374,14.344788,-46.546936,7.153778,2.7048402,-1.2280988,-0.079193115,0.008010864,-0.009506226,5,2,5
0.007171631,-0.31904602,9.763519,-0.1083374,14.344788,-46.546936,7.5631714,2.3339784,-1.2320806,-0.032577515,-0.001159668,0.059310913,5,2,5
-0.1986084,-0.37806702,10.00679,0.41656494,14.982605,-46.444702,7.153778,2.7048402,-1.2280988,-0.042541504,0.026947021,-0.009094238,5,2,5
-0.28315735,-0.3812561,10.143173,-0.20904541,13.938904,-45.254517,6.9417725,2.8418078,-1.3091726,-0.02218628,0.006378174,-0.019073486,5,2,5
-0.18664551,-0.31425476,9.961319,2.1514893,13.887024,-44.07196,6.962799,2.908964,-1.3259327,0.019348145,0.029785156,-0.013778687,5,2,5
-0.34536743,-0.393219,9.907089,0.98876953,13.745117,-44.91577,6.5007324,2.8280547,-1.4288025,0.03604126,0.05747986,-0.029067993,5,2,5
-0.3517456,-0.31106567,10.186249,1.3717651,13.395691,-44.7464,6.3392334,2.6972857,-1.6138973,-0.008132935,0.002716065,-0.013381958,5,2,5
-0.46499634,-0.34217834,9.726822,1.5914917,11.671448,-49.42932,5.695038,2.6917734,-2.5161927,-0.002227783,0.034072876,-0.03149414,6,2,6
-0.5391846,-0.39082336,9.97168,1.5914917,11.671448,-49.42932,5.7236023,2.6553028,-2.6342525,-0.052322388,0.017166138,-0.018463135,6,2,6
-0.46340942,-0.46022034,10.139191,2.468872,11.33728,-48.23456,5.998993,2.7626705,-2.7382092,-0.029510498,0.016967773,-0.0050354,6,2,6
-0.5607147,-0.42912292,9.902298,2.5009155,10.823059,-48.187256,5.699768,2.794413,-2.7981117,0.012008667,0.026321411,-0.037612915,6,2,6
-0.6029968,-0.44984436,9.927017,3.1555176,10.417175,-46.86432,5.419861,2.7378516,-2.8552568,0.00793457,0.016555786,-0.014190674,6,2,6
-0.5886383,-0.44506836,9.756332,3.9047241,10.86731,-46.835327,5.3302307,2.7021694,-2.9648538,-0.08306885,-0.002182007,-0.006256104,6,2,6
-0.5312042,-0.037490845,9.890335,3.3752441,4.23584,-49.621582,13.651855,0.77628314,-3.1138363,-0.02279663,-0.03353882,-0.0262146,7,2,7
-0.49053955,-0.00239563,10.007584,1.9546509,4.005432,-49.806213,13.709595,0.8690246,-3.0850534,-0.02848816,-0.008087158,-0.037002563,7,2,7
-0.5710907,-0.093322754,10.16153,2.230835,3.6026,-48.64044,13.709595,0.8690246,-3.0850534,-0.000595093,0.006576538,-0.05633545,7,2,7
-0.65882874,-0.037490845,9.846466,2.230835,3.6026,-48.64044,13.389862,0.86877257,-3.0971358,0.058029175,0.009429932,-0.04574585,7,2,7
-0.6333008,-0.08694458,9.938995,3.9916992,3.1738281,-46.931458,14.290588,0.65288407,-3.1852324,0.018325806,0.002304077,-0.029663086,7,2,7
-0.594223,-0.035095215,9.674988,3.8711548,3.590393,-48.53363,13.649841,0.5658221,-3.2541554,-0.010375977,0.034469604,-0.03781128,7,2,7
-0.63409424,-0.020736694,10.395218,2.3483276,2.191162,-47.843933,12.981476,1.0222169,-3.245858,-0.12765503,-0.04676819,-0.02519226,7,2,7
-0.45065308,-0.34217834,9.902298,1.2435913,1.2969971,-48.01941,96.74817,1.7870826,-2.147377,-0.012817383,0.003936768,-0.015625,8,2,8
-0.32940674,-0.3078766,9.894333,1.2435913,1.2969971,-48.01941,96.74817,1.7870826,-2.147377,-0.040512085,0.042617798,-0.016220093,8,2,8
-0.45303345,-0.35572815,9.95015,1.9561768,0.5706787,-45.85724,96.581085,1.9222395,-2.3049996,-0.017501831,0.0438385,-0.019683838,8,2,8
-0.47776794,-0.33180237,10.021942,1.4892578,0.0289917,-46.035767,98.21088,1.9825872,-2.4434454,-0.06555176,0.033859253,-0.015625,8,2,8
-0.49531555,-0.35972595,10.046661,1.4892578,0.0289917,-46.035767,101.071045,2.1784322,-2.535875,-0.014450073,0.026321411,-0.019073486,8,2,8
-0.49850464,-0.4195404,10.018753,0.93536377,0.57525635,-44.326782,100.41864,2.2128086,-2.6432822,0.015075684,0.011062622,-0.007064819,8,2,8
-0.5670929,-0.3429718,9.923828,1.31073,1.953125,-46.032715,100.92612,2.132413,-2.709121,0.04397583,0.03529358,0.003509522,8,2,8
-0.44665527,-0.41474915,9.931015,1.8981934,1.58844,-46.351624,102.08188,2.0428517,-2.8497994,-0.003051758,0.03366089,-0.010116577,8,2,8
-0.4905243,-0.3134613,9.859222,2.8320312,1.3031006,-44.703674,102.556366,2.1468494,-3.052994,-0.029510498,0.030807495,-0.022537231,8,2,8
-0.27038574,-0.33261108,9.782654,-3.4057617,-1.512146,-41.767883,132.40173,2.267764,-0.92755795,0.011413574,-0.01763916,0.075805664,9,2,9
-0.16590881,-0.41793823,10.02832,-2.5543213,-1.3519287,-42.282104,131.71838,2.2216897,-0.9005149,-0.047027588,0.010040283,0.0662384,9,2,9
-0.035095215,-0.44744873,10.040283,-2.5543213,-1.3519287,-42.282104,131.44995,2.3907428,-0.9740053,-0.005081177,0.008407593,0.021438599,9,2,9
-0.12762451,-0.35812378,9.835297,-2.7313232,-3.3203125,-41.42914,132.46085,2.3515341,-0.97320503,0.012420654,0.003936768,-0.03312683,9,2,9
-0.43229675,-0.2679901,10.029907,-1.5106201,-2.2735596,-40.434265,133.46039,2.4351447,-1.2493942,-0.025848389,0.08354187,-0.061019897,9,2,9
-0.47058105,-0.23768616,10.269196,-1.5106201,-2.2735596,-40.434265,133.1781,2.4380932,-1.1935463,-0.0052948,-0.02519226,-0.015426636,9,2,9
-0.37806702,-0.41555786,9.765915,-4.826355,-0.1449585,-36.845398,110.63989,2.9120824,-2.520596,0.005096436,-0.032714844,0.013504028,10,2,10
-0.34457397,-0.48335266,9.903091,-4.826355,-0.1449585,-36.845398,110.11267,2.9934225,-2.3629067,-0.046417236,-0.021118164,0.016342163,10,2,10
-0.4179535,-0.48254395,10.027527,-4.4952393,-0.7904053,-36.582947,110.11267,2.9934225,-2.3629067,-0.04824829,-0.008483887,-0.013580322,10,2,10
-0.3900299,-0.46420288,10.037094,-3.1982422,-2.0492554,-34.321594,110.844055,3.1004663,-2.3177738,-0.010772705,0.012695313,-0.016433716,10,2,10
-0.393219,-0.496109,9.867203,-2.7877808,-2.0401,-33.461,111.52692,3.0687423,-2.4242136,-0.004074097,0.029785156,-0.021316528,10,2,10
-0.6109619,-0.48892212,9.886353,-3.5461426,-1.9668579,-34.56726,111.52692,3.0687423,-2.4242136,-0.09854126,-0.017242432,-0.020095825,10,2,10
-0.49850464,-0.54556274,10.005981,-6.3064575,2.531433,-27.844238,85.95206,3.55875,-2.9057417,-0.03440857,0.035690308,-0.021728516,11,2,11
-0.5479584,-0.46261597,10.037094,-7.041931,0.6057739,-27.554321,85.844635,3.6637886,-3.0041173,0.026672363,0.007400513,-0.036987305,11,2,11
-0.4785614,-0.491333,10.032303,-6.5307617,1.7837524,-30.014038,86.02652,3.6787903,-3.0279613,0.002243042,-0.005630493,-0.021530151,11,2,11
-0.609375,-0.66918945,10.071396,-6.3064575,2.531433,-27.844238,85.90585,3.3848028,-2.8220913,-0.047836304,0.026947021,-0.03883362,11,2,11
-0.6213379,-0.47935486,9.782654,-6.1904907,0.85601807,-29.356384,86.72241,3.525083,-3.0379484,-0.06311035,-0.024169922,-0.029052734,11,2,11
-0.52163696,-0.565506,9.781067,-7.041931,0.6057739,-27.554321,86.364685,3.3467367,-3.0944211,0.049682617,0.025100708,-0.02722168,11,2,11
-0.46340942,0.20896912,9.990036,-9.547424,-0.5645752,-29.580688,73.83542,-3.0857089,-1.546102,-0.07267761,0.049743652,-0.02192688,12,2,12
-0.74017334,0.3166504,9.667007,-9.19342,-0.35247803,-30.804443,73.1037,-3.1364806,-1.4207243,-0.010177612,0.019607544,-0.14512634,12,2,12
-0.037490845,0.653244,9.594421,-9.907532,0.881958,-31.384277,74.25635,-2.8052032,-1.7645061,-0.051315308,-0.067337036,-0.037200928,12,2,12
-0.511261,0.49690247,10.392822,-8.155823,-0.86364746,-28.302002,75.30081,-2.2280874,-1.6827301,-0.117889404,0.04486084,-0.095443726,12,2,12
-0.66760254,0.29989624,10.016357,-9.095764,-0.2822876,-29.464722,75.30081,-2.2280874,-1.6827301,0.0476532,0.013092041,0.042419434,12,2,12
-0.26800537,0.4753723,9.461227,-9.095764,-0.2822876,-29.464722,75.36929,-2.3000326,-1.8068379,-0.028701782,0.012084961,0.07763672,12,2,12
-0.34457397,0.41156006,10.024338,-8.520508,-2.0629883,-28.141785,76.300476,-1.8076555,-1.8944757,-0.14924622,0.028564453,0.052993774,12,2,12
0.039886475,0.3254242,10.54039,-9.481812,-0.1586914,-28.617859,76.300476,-1.8076555,-1.8944757,-0.037857056,-0.062042236,0.03791809,12,2,12
-0.34934998,-0.22013855,10.119247,-9.631348,7.5561523,-28.753662,60.59482,1.7824734,-2.3871017,-0.014251709,-0.008087158,0.037521362,13,2,13
-0.31585693,-0.26002502,9.961319,-8.709717,7.801819,-28.388977,60.116364,1.808753,-2.476168,-0.000595093,0.037322998,0.01939392,13,2,13
-0.40119934,-0.28634644,9.996414,-7.839966,4.9957275,-26.643372,60.116364,1.808753,-2.476168,-0.01322937,0.032440186,0.013290405,13,2,13
-0.4235382,-0.275177,9.887146,-7.839966,4.9957275,-26.643372,60.181213,1.8474418,-2.577779,0.029525757,0.01838684,-0.000549316,13,2,13
-0.37008667,-0.22492981,10.052246,-7.434082,6.690979,-26.026917,59.949554,1.7724994,-2.6782196,-0.010162354,0.012084961,0.012878418,13,2,13
-0.5264282,-0.26002502,10.097717,-8.558655,5.0720215,-25.709534,59.949554,1.7724994,-2.6782196,0.019958496,0.002105713,0.002090454,13,2,13
-0.51605225,-0.1778717,9.553741,-9.194946,5.24292,-25.12207,60.371338,1.5077338,-2.5784595,0.043182373,-0.028030396,-0.007476807,13,2,13
-0.36849976,-0.3046875,10.275574,-7.5790405,5.8013916,-25.889587,60.323456,1.7780385,-2.5171938,-0.08204651,-0.02192688,0.00352478,13,2,13
-0.5288086,-0.6269226,9.596817,-10.560608,10.632324,-26.19629,56.814972,3.8248956,-2.7095897,-0.00100708,-0.057556152,-0.007888794,14,2,14
-0.4873352,-0.594223,10.127228,-11.993408,9.78241,-26.889038,56.71695,3.8360772,-2.5514565,-0.0637207,0.00088501,0.003921509,14,2,14
-0.40039062,-0.6628113,9.972488,-9.608459,8.914185,-23.94104,56.776917,4.018994,-2.5817597,-0.038467407,-0.001373291,0.007797241,14,2,14
-0.24407959,-0.67796326,9.9804535,-9.608459,8.914185,-23.94104,56.62979,4.083453,-2.5940797,0.003265381,-0.04676819,-0.026809692,14,2,14
-0.388443,-0.5822449,10.017151,-11.26709,9.605408,-24.855042,56.593628,4.017523,-2.4035,0.024230957,0.021026611,-0.08770752,14,2,14
-0.66760254,-0.51605225,9.558533,-12.538147,9.7091675,-24.559021,57.004272,3.9474032,-2.4335377,-0.034820557,0.043426514,-0.09971619,14,2,14
-0.4035797,-0.48973083,10.637695,-12.538147,9.7091675,-24.559021,57.45926,4.069018,-2.5608914,-0.061691284,-0.047790527,-0.07080078,14,2,14
-0.33259583,0.029510498,9.869598,-11.470032,9.506226,-27.37732,56.145325,0.8553815,-2.4524016,-0.018722534,0.04159546,0.036712646,15,2,15
-0.42910767,-0.15951538,10.151154,-11.553955,10.794067,-28.511047,56.145325,0.8553815,-2.4524016,-0.006103516,0.048721313,0.022247314,15,2,15
-0.31027222,-0.1563263,10.077774,-13.00354,9.880066,-28.749084,55.9245,0.90613645,-2.5930445,-0.000808716,0.06846619,0.018585205,15,2,15
-0.42591858,-0.07896423,9.955734,-11.331177,7.849121,-27.47345,55.877502,0.70198584,-2.8741062,0.046020508,0.037124634,0.007385254,15,2,15
-0.5934143,-0.01914978,9.945374,-11.431885,8.010864,-27.540588,55.990997,0.69491655,-2.8338387,0.003265381,0.01675415,-0.022125244,15,2,15
-0.6508484,-0.01914978,9.606384,-11.390686,7.2494507,-26.25885,55.990997,0.69491655,-2.8338387,-0.002838135,0.019607544,-0.0103302,15,2,15
-0.33180237,-0.10128784,10.4079895,-11.390686,7.2494507,-26.25885,56.212585,0.6263769,-2.9942813,-0.1166687,-0.024780273,0.00352478,15,2,15
-0.17308044,0.14198303,9.761124,-13.2873535,8.970642,-29.891968,57.703125,-0.10548361,-2.3444107,-0.007537842,-0.008895874,-0.0874939,16,2,16
-0.437088,0.19779968,9.848068,-12.24823,8.91571,-29.597473,58.000183,-0.070809714,-2.2957208,-0.030731201,0.004745483,-0.13209534,16,2,16
-0.5391846,0.083740234,9.915863,-11.347961,7.9345703,-27.88086,58.350067,0.033837594,-2.3017848,-0.086120605,-0.000335693,-0.09706116,16,2,16
-0.42114258,0.049453735,10.210175,-11.347961,7.9345703,-27.88086,58.94629,0.47143933,-2.3468833,-0.044174194,0.010040283,-0.09625244,16,2,16
-0.61177063,0.19541931,9.834503,-13.697815,8.067322,-29.333496,58.94629,0.47143933,-2.3468833,-0.043167114,0.036102295,-0.107040405,16,2,16
-0.57188416,0.15553284,9.816147,-14.080811,9.8602295,-28.800964,58.616882,-0.16732182,-2.9078543,-0.047424316,-0.05206299,-0.003616333,17,2,17
-0.668396,0.00718689,10.188644,-16.877747,9.454346,-28.87268,58.741333,0.21214722,-2.7802978,-0.07247925,0.00881958,-0.001174927,17,2,17
-0.45303345,-0.059020996,9.966904,-16.877747,9.454346,-28.87268,58.741333,0.21214722,-2.7802978,0.03501892,-0.021316528,0.060317993,17,2,17
-0.4905243,-0.057434082,9.893524,-13.252258,8.721924,-26.663208,58.551575,0.08770096,-2.7219672,-0.001220703,0.006378174,0.001678467,17,2,17
-0.7505493,-0.03907776,9.599213,-14.219666,8.944702,-26.075745,58.690704,0.4310098,-3.1482227,-0.08306885,0.06011963,-0.02029419,17,2,17
-0.42991638,-0.10687256,9.870392,-14.219666,8.944702,-26.075745,58.532593,0.09080039,-2.7407463,-0.01159668,0.06072998,-0.004837036,17,2,17
-0.441864,-0.13240051,10.076965,-16.9281,11.717224,-27.44751,58.243988,0.5585244,-2.5076804,-0.09751892,-0.04371643,-0.000350952,18,2,18
-0.45065308,-0.052642822,9.75235,-17.219543,10.6414795,-26.62201,58.257263,0.5287063,-2.7622643,-0.012207031,-0.07221985,-0.002182007,18,2,18
-0.40119934,-0.107681274,9.957336,-17.451477,9.945679,-25.212097,58.272247,0.88457936,-2.3613002,-0.040512085,-0.012557983,-0.002380371,18,2,18
-0.43469238,-0.20817566,10.044281,-17.451477,9.945679,-25.212097,58.473022,1.0216019,-2.3181195,-0.052719116,0.003936768,0.03161621,18,2,18
-0.3972168,-0.19779968,10.01796,-15.284729,9.925842,-23.979187,58.360443,1.0996904,-2.3693047,0.02607727,0.008621216,0.01838684,18,2,18
-0.43310547,-0.14596558,9.994019,-15.577698,9.65271,-24.424744,58.360443,1.0996904,-2.3693047,0.003265381,0.04118347,0.000671387,18,2,18
-0.4139557,-0.17308044,9.710876,-15.293884,9.661865,-24.745178,58.46457,1.0878506,-2.5036027,-0.005691528,0.031219482,0.006576538,18,2,18
-0.5527344,-0.25683594,10.104889,-14.81781,11.187744,-25.062561,58.53427,1.1041111,-2.6145933,-0.12826538,-0.041671753,0.015533447,18,2,18
