acceX,acceY,acceZ,magX,magY,magZ,orieX,orieY,orieZ,gyroX,gyroY,gyroZ,step,posX,posY
-0.5176544,-0.052642822,10.033112,-6.7581177,14.622498,-38.902283,33.841156,0.53505987,-2.9530137,0.018478394,0.029129028,-0.024719238,3,4,3
-0.6564331,-0.04307556,10.013168,-7.5561523,15.231323,-40.153503,33.797607,0.46115446,-2.9919658,0.02192688,0.019165039,-0.020645142,3,4,3
-0.5120697,-0.044662476,9.831314,-7.333374,14.556885,-39.024353,33.95703,0.26278836,-3.1023645,0.03475952,-0.00567627,-0.011489868,3,4,3
-0.6596222,-0.06062317,9.85524,-7.3394775,14.091492,-39.556885,33.95703,0.26278836,-3.1023645,-0.03691101,0.008987427,-0.007614136,3,4,3
-0.36849976,-0.066207886,10.342575,-7.0404053,14.2578125,-39.709473,33.985046,0.38538465,-3.1311812,-0.030593872,-0.031539917,-0.006195068,3,4,3
-0.40359497,0.1531372,9.779465,-8.343506,14.242554,-47.71576,37.670227,-0.19190589,-2.2844164,-0.0597229,0.077804565,0.029434204,4,4,4
-0.44825745,0.003189087,10.021133,-8.056641,13.951111,-46.643066,37.43741,0.004604015,-2.5396414,0.029266357,0.014678955,-0.007217407,4,4,4
-0.30548096,0,10.289932,-9.742737,14.518738,-47.46704,37.87744,-0.17403385,-2.1526163,0.000549316,0.048080444,0.034729004,4,4,4
-0.48973083,0.026321411,10.058624,-5.7510376,11.860657,-46.733093,37.394196,-0.100223444,-2.5925999,-0.053604126,0.017745972,-0.031036377,4,4,4
-0.5726776,-0.010360718,9.828918,-8.331299,13.201904,-45.428467,37.336792,0.08116909,-2.6511836,0.03842163,0.029342651,0.00112915,4,4,4
-0.52641296,0.05105591,10.067398,-8.216858,13.598633,-46.235657,37.391815,-0.04743329,-2.7549274,-0.04789734,0.009384155,0.001739502,4,4,4
-0.44825745,0.037490845,10.017151,-5.9936523,13.771057,-45.24994,37.399353,0.112391815,-2.7965815,0.023971558,0.03239441,-0.004562378,4,4,4
-0.51446533,0.047058105,10.035507,-5.9936523,13.771057,-45.24994,37.14148,0.027707912,-2.9052045,0.005844116,0.052749634,-0.006195068,4,4,4
-0.62054443,0.03111267,9.748352,-6.121826,12.527466,-46.69037,37.1344,0.001666089,-3.078428,0.033737183,0.045425415,0.014160156,4,4,4
-0.5639038,-0.054244995,10.117645,-8.287048,5.696106,-52.189636,62.447998,0.3956768,-3.3891702,-0.009414673,0.002059937,-0.072769165,5,4,5
-0.57507324,-0.013565064,9.864014,-9.579468,6.4834595,-51.634216,62.511353,0.40431318,-3.3005133,0.016647339,0.003479004,-0.058929443,5,4,5
-0.68673706,-0.0925293,9.92543,-8.843994,6.387329,-51.76544,62.76651,0.35156584,-3.317752,-0.019195557,0.03729248,-0.034698486,5,4,5
-0.57347107,-0.056625366,9.806595,-8.2595825,4.6844482,-49.394226,63.189545,0.469893,-3.4782228,-0.019607544,-0.008728027,-0.013122559,5,4,5
-0.5742798,-0.1268158,10.061813,-8.531189,5.0827026,-48.973083,63.189545,0.469893,-3.4782228,-0.11529541,0.051940918,-0.021865845,5,4,5
-0.5966034,-0.1651001,9.963715,-7.862854,5.2993774,-49.404907,63.183624,0.8176115,-3.5996265,-0.057876587,0.065582275,-0.005996704,5,4,5
-0.5734863,-0.29510498,10.209381,-7.862854,5.2993774,-49.404907,63.341705,1.0143872,-3.8181257,-0.062164307,0.05987549,-0.017593384,5,4,5
-0.87098694,-0.24008179,9.765106,-8.059692,6.8862915,-48.76709,63.57492,1.6935054,-3.9702413,-0.023666382,0.046035767,-0.054244995,5,4,5
-1.0345001,-0.25842285,9.922241,-7.069397,8.87146,-49.134827,63.777588,1.7886811,-4.128202,-0.035079956,0.005508423,-0.0501709,5,4,5
-0.7210388,-0.31425476,10.037888,-8.059692,6.8862915,-48.76709,63.450653,1.1329404,-3.9959211,-0.16111755,-0.003433228,-0.056274414,5,4,5
-0.5591278,-0.22572327,9.668594,-8.155823,7.3150635,-49.143982,63.229187,1.2200433,-3.940002,0.030075073,0.02079773,-0.024719238,5,4,5
-0.45942688,0.8111572,9.926224,-11.178589,-2.3925781,-49.798584,83.8313,-3.938454,-3.0376523,-0.10838318,-0.000793457,0.000732422,6,4,6
-0.37327576,0.7242279,9.694916,-10.743713,-2.3529053,-49.806213,84.139465,-3.7946103,-2.9642715,0.14654541,0.035858154,0.096832275,6,4,6
-0.34217834,0.6931305,9.878372,-11.335754,-3.5949707,-47.14203,83.8313,-3.938454,-3.0376523,-0.060928345,0.054382324,-0.002731323,6,4,6
-0.4785614,0.6755676,10.201401,-11.335754,-3.5949707,-47.14203,84.31894,-3.5534205,-3.3217957,-0.056854248,0.03605652,-0.008636475,6,4,6
-0.59820557,0.7457733,10.025925,-9.034729,-2.3025513,-48.301697,84.31894,-3.5534205,-3.3217957,0.040252686,0.026489258,-0.048950195,6,4,6
-0.624527,0.63090515,9.878372,-9.848022,-2.6809692,-47.213745,84.82416,-3.70565,-3.5255942,0.006057739,0.030776978,-0.04345703,6,4,6
-0.7537384,0.57907104,9.880753,-10.197449,-2.4093628,-48.057556,84.82416,-3.70565,-3.5255942,-0.011047363,0.03768921,-0.035308838,6,4,6
-0.8215332,0.58384705,9.68454,-8.985901,-3.7124634,-48.42987,85.03876,-3.6579137,-3.666978,-0.043823242,0.08898926,-0.016174316,6,4,6
-0.6285095,0.570282,10.237289,-9.002686,-4.3167114,-46.96808,85.398926,-3.5019526,-3.9823098,-0.07171631,-0.021759033,-0.007415772,6,4,6
-0.50886536,0.04626465,9.996414,-12.550354,-1.7105103,-42.895508,94.55484,0.14203462,-3.0380278,-0.016952515,0.018966675,-0.036331177,7,4,7
-0.598999,0.028717041,10.060226,-11.5234375,-2.1362305,-42.26532,94.312164,0.08741414,-3.157652,-0.015731812,-0.03439331,-0.01637268,7,4,7
-0.55433655,0.03907776,9.962112,-13.227844,0.13122559,-43.066406,94.642944,0.22722322,-3.1252365,-0.008392334,0.006744385,-0.032455444,7,4,7
-0.60139465,0.042266846,9.983658,-12.586975,-2.3101807,-42.686462,94.642944,0.22722322,-3.1252365,-0.000671387,-0.004257202,-0.052612305,7,4,7
-0.50408936,0.07498169,10.051453,-13.127136,-3.0792236,-41.76483,95.01282,0.23148447,-3.1106057,0.008895874,-0.013214111,-0.060546875,7,4,7
-0.46580505,0.04067993,10.079361,-13.127136,-3.0792236,-41.76483,95.34088,0.1468387,-3.0975785,0.060424805,0.038497925,-0.056488037,7,4,7
-0.66041565,0.04067993,9.470001,-12.802124,-1.8859863,-41.48407,95.88287,-0.082134515,-3.1848307,-0.001678467,0.01184082,-0.07359314,7,4,7
-0.4697876,-0.012756348,9.819351,-14.196777,0.0869751,-39.793396,95.28931,0.45888588,-2.424004,-0.021026611,0.06436157,-0.042022705,8,4,8
-0.24885559,0.021530151,9.777863,-13.027954,-0.8987427,-40.766907,95.389435,0.7288398,-2.5553904,0.076293945,-0.039276123,0.025360107,8,4,8
-0.5519409,-0.028717041,10.099304,-13.102722,-1.8325806,-39.219666,95.21149,0.5277998,-2.6265054,-0.002090454,0.001647949,-0.023086548,8,4,8
-0.38684082,-0.045455933,9.992432,-13.293457,-2.5650024,-38.21869,95.409,0.5320961,-2.6399083,0.007476807,0.047058105,-0.053024292,8,4,8
-0.6181488,0.03907776,9.879959,-13.7161255,-2.6687622,-36.401367,95.82318,0.50936544,-2.8000538,0.002380371,0.049697876,-0.0872345,8,4,8
-0.5814514,0.011962891,9.929413,-12.791443,-2.8381348,-37.59613,96.34149,0.50974125,-2.9593685,-0.034866333,0.009994507,-0.052001953,8,4,8
-0.7688904,-0.48016357,9.92543,-12.1032715,1.8798828,-34.64966,97.03778,2.9503827,-2.8487394,0.08097839,0.07963562,-0.072769165,9,4,9
-0.5240326,-0.4650116,9.786652,-13.076782,1.1062622,-36.44104,96.96301,2.6849575,-3.117788,-0.037719727,0.049087524,-0.03591919,9,4,9
-0.43629456,-0.511261,9.908676,-11.9140625,0.6072998,-36.286926,96.85962,2.8206944,-3.2953858,-0.059509277,0.03768921,-0.075424194,9,4,9
-0.55114746,-0.54956055,10.076172,-11.82251,-0.19226074,-33.67157,97.51825,3.2591064,-3.5438385,-0.0574646,0.053771973,-0.12510681,9,4,9
-0.6707916,-0.59820557,9.994019,-12.081909,-0.20446777,-35.27832,97.51825,3.2591064,-3.5438385,-0.003707886,0.072906494,-0.089263916,9,4,9
-0.6388855,-0.5774689,9.92543,-12.081909,-0.20446777,-35.27832,98.16138,3.3342705,-3.872625,-0.007583618,0.03300476,-0.075424194,9,4,9
-0.58703613,-0.5974121,9.977264,-12.391663,-1.8951416,-33.37097,98.82782,3.2947965,-3.918003,0.02355957,0.042785645,-0.0713501,9,4,9
-0.63809204,-0.58226013,9.996414,-11.347961,-0.75531006,-33.53119,98.82782,3.2947965,-3.918003,-0.003311157,0.044204712,-0.09353638,9,4,9
-0.97068787,-0.5016937,9.633499,-11.347961,-0.75531006,-33.53119,99.641754,3.2163496,-4.280176,0.04371643,0.103256226,-0.09333801,9,4,9
-0.69711304,-0.51605225,10.238098,-10.906982,-0.21057129,-34.017944,99.7554,3.4582572,-4.2460184,-0.06907654,-0.015045166,-0.052215576,9,4,9
-0.550354,-0.55114746,9.730026,-10.299683,0.8117676,-32.661438,92.79376,3.3545065,-2.8919148,0.029876709,-0.03215027,-0.004364014,10,4,10
-0.42512512,-0.5774689,9.891922,-10.372925,1.171875,-32.90863,92.776245,3.2532122,-2.7914698,-0.0574646,0.004699707,-0.00843811,10,4,10
-0.48414612,-0.565506,10.17189,-10.372925,1.171875,-32.90863,92.82718,3.4506028,-2.8098352,-0.024887085,0.000640869,-0.004974365,10,4,10
-0.48095703,-0.6356964,9.904694,-10.389709,0.8468628,-30.33142,92.83264,3.532532,-2.807927,0.022750854,-0.010574341,-0.008850098,10,4,10
-0.45942688,-0.5918274,9.907883,-10.72998,0.76293945,-31.721497,93.11795,3.451405,-2.8520463,0.001571655,0.027511597,-0.01473999,10,4,10
-0.49291992,-0.5798645,9.781067,-10.838318,-0.65460205,-31.4682,93.11795,3.451405,-2.8520463,-0.076812744,-0.007919312,0.01701355,10,4,10
-0.6843567,-0.17626953,10.05304,-4.206848,0.25177002,-28.982544,83.96838,1.4079075,-4.24455,0.013183594,-0.027664185,0.10253906,11,4,11
-0.6077728,-0.20259094,9.850449,-5.82428,1.121521,-30.854797,83.87454,1.3304013,-4.148028,-0.07376099,0.019561768,0.049194336,11,4,11
-0.72662354,-0.2073822,9.927826,-6.47583,0.390625,-30.505371,83.77908,1.558565,-4.2078633,-0.07009888,-0.000579834,0.023330688,11,4,11
-0.71066284,-0.24645996,9.945374,-6.47583,0.390625,-30.505371,83.95166,2.03121,-4.2342324,-0.07539368,0.008773804,0.013153076,11,4,11
-0.68673706,-0.2193451,10.037888,-8.274841,0.541687,-28.671265,83.95166,2.03121,-4.2342324,-0.053604126,-0.009750366,-0.025939941,11,4,11
-0.7728882,-0.29193115,10.003601,-4.9057007,1.1413574,-29.347229,84.39166,2.2065465,-4.1911144,-0.04484558,0.022216797,-0.025527954,11,4,11
-0.8518524,-0.23210144,10.00679,-4.9057007,1.1413574,-29.347229,84.57071,2.1507704,-4.3068733,0.013595581,0.002059937,-0.04222107,11,4,11
-0.7242279,-0.21855164,10.037888,-4.7668457,1.2405396,-29.089355,84.57071,2.1507704,-4.3068733,0.022537231,0.04562378,-0.01373291,11,4,11
-0.9156647,-0.18743896,9.71167,-6.1447144,0.5874634,-28.260803,84.49362,1.9939506,-4.462754,0.014190674,0.012634277,-0.007202148,11,4,11
-0.496109,-0.3764801,10.192627,-7.7789307,3.250122,-29.159546,74.27933,2.2268038,-2.728983,-0.05870056,-0.017486572,-0.015975952,12,4,12
-0.4490509,-0.29910278,9.93898,-7.7789307,3.250122,-29.159546,74.43463,2.4210615,-2.672771,-0.011459351,-0.035812378,-0.017593384,12,4,12
-0.46740723,-0.275177,9.851257,-7.6156616,2.1331787,-28.495789,74.657776,2.564673,-2.7152033,-0.035690308,0.049087524,-0.015960693,12,4,12
-0.44187927,-0.42752075,9.984451,-6.0775757,4.0771484,-27.037048,74.657776,2.564673,-2.7152033,-0.064193726,0.006744385,-0.019226074,12,4,12
-0.598999,-0.40438843,10.088928,-6.0775757,4.0771484,-27.037048,74.580444,2.838709,-2.8624716,-0.01939392,0.04034424,-0.047729492,12,4,12
-0.5535431,-0.41714478,10.001999,-4.2160034,3.3584595,-26.791382,74.580444,2.838709,-2.8624716,-0.000457764,0.036254883,-0.014953613,12,4,12
-0.5974121,-0.35253906,9.89592,-5.2886963,2.178955,-27.467346,74.48358,2.8365374,-2.9915397,0.003616333,0.000228882,-0.008224487,12,4,12
-0.496109,-0.44187927,10.032303,-6.225586,2.418518,-26.937866,74.83591,2.7992344,-3.0049033,-0.016738892,0.009994507,-0.011688232,12,4,12
-0.63648987,-0.511261,9.580856,-5.795288,2.6809692,-26.905823,74.83591,2.7992344,-3.0049033,-0.00126648,0.04725647,-0.009048462,12,4,12
-0.5974121,-0.4905243,10.104095,-6.7626953,3.0593872,-27.001953,75.071106,2.8129697,-3.1687028,-0.17984009,-0.036224365,-0.002731323,12,4,12
-0.4075775,-0.29830933,9.777878,-6.452942,5.735779,-27.154541,57.080414,2.0192223,-3.3010683,-0.08149719,0.019363403,0.02394104,13,4,13
-0.69392395,-0.31266785,10.111267,-4.99115,4.841614,-27.39563,57.06128,2.2848613,-3.3631823,-0.041793823,0.02078247,-0.003952026,13,4,13
-0.5391846,-0.3014984,10.001205,-5.0567627,5.5389404,-27.772522,57.458405,2.1761792,-3.4676502,0.039245605,-0.022583008,0.038604736,13,4,13
-0.43310547,-0.31027222,9.998016,-4.9972534,5.496216,-26.705933,56.867706,2.3747716,-3.5261402,-0.008407593,0.04196167,0.00012207,13,4,13
-0.6372833,-0.3812561,10.12085,-4.9972534,5.496216,-26.705933,56.867706,2.3747716,-3.5261402,0.004821777,0.034423828,-0.032043457,13,4,13
-0.7026825,-0.31744385,9.913467,-3.6773682,3.062439,-24.125671,56.709534,2.301249,-3.5828996,0.06448364,0.031982422,-0.033477783,13,4,13
-0.77368164,-0.36131287,9.926224,-5.8914185,4.4662476,-25.935364,57.19171,2.0944352,-3.6687374,0.04840088,0.07046509,-0.028793335,13,4,13
-0.8063812,-0.13957214,9.920639,-5.8914185,4.4662476,-25.935364,57.698883,1.929296,-3.9531791,-0.036499023,-0.01260376,-0.023498535,13,4,13
-0.6269226,-0.33898926,9.757141,-5.583191,8.621216,-27.56958,48.324463,1.9105028,-3.6169267,-0.06500244,-0.001602173,-0.086013794,14,4,14
-0.58465576,-0.30628967,10.113663,-3.930664,8.369446,-25.738525,48.53894,1.8512523,-3.7169108,-0.00982666,-0.021759033,-0.096588135,14,4,14
-0.70588684,-0.43548584,10.051453,-5.01709,6.0195923,-25.100708,48.34857,2.1406956,-3.5967093,-0.073150635,-0.021972656,-0.07337952,14,4,14
-0.58065796,-0.32861328,10.052246,-4.8828125,7.2128296,-24.507141,48.864075,2.5706246,-3.4866133,-0.04525757,-0.007919312,-0.062179565,14,4,14
-0.7090759,-0.3605194,10.134399,-5.0460815,6.713867,-25.19989,48.864075,2.5706246,-3.4866133,0.01889038,0.005111694,-0.055267334,14,4,14
-0.65483093,-0.3900299,9.918243,-5.0460815,6.713867,-25.19989,49.069427,2.506458,-3.4973,0.050231934,0.00491333,-0.0236969,14,4,14
-0.55513,-0.3637085,9.600006,-4.307556,7.727051,-24.505615,49.18805,2.3066728,-3.568387,0.02519226,0.04359436,-0.021865845,14,4,14
-0.5168457,-0.38523865,10.074585,-4.4311523,6.92749,-25.993347,48.93045,2.2418118,-3.7010455,-0.1580658,-0.070632935,-0.040802002,14,4,14
-0.6540375,-0.54956055,9.698914,-3.6499023,10.997009,-26.483154,35.448456,4.006901,-3.341878,0.056549072,-0.036224365,-0.020446777,15,4,15
-0.7186432,-0.62213135,10.033112,-3.6712646,11.651611,-25.965881,34.94992,3.9642103,-3.219383,-0.04850769,-0.002624512,-0.013519287,15,4,15
-0.46580505,-0.7010956,9.7986145,-3.831482,10.758972,-25.254822,34.745026,4.0093517,-3.2337244,-0.013900757,-0.000793457,0.01071167,15,4,15
-0.62213135,-0.7513428,10.029114,-4.612732,8.901978,-24.790955,34.745026,4.0093517,-3.2337244,-0.05114746,0.008972168,-0.029403687,15,4,15
-0.6149597,-0.58384705,10.056244,-4.798889,8.622742,-24.925232,35.04538,4.185789,-3.2523386,0.011550903,0.039123535,-0.053024292,15,4,15
-0.76730347,-0.61735535,9.651855,-3.6254883,8.078003,-25.621033,35.52121,4.1582494,-3.3664339,0.061019897,0.0753479,-0.022064209,15,4,15
-0.7840576,-0.52482605,10.183853,-3.6254883,8.078003,-25.621033,35.76642,3.945709,-3.627745,-0.11895752,-0.044570923,-0.006195068,15,4,15
-0.3900299,-0.66360474,10.077774,-4.0008545,13.398743,-27.970886,31.372986,3.8355017,-2.317278,-0.031204224,0.03993225,-0.003143311,16,4,16
-0.3844452,-0.58226013,9.955734,-3.691101,12.70752,-26.731873,31.361511,3.9353015,-2.444189,-0.047698975,0.040130615,-0.020858765,16,4,16
-0.39720154,-0.5886383,9.812973,-4.624939,13.438416,-26.693726,30.527405,4.012578,-2.6032789,-0.016342163,0.03930664,-0.016571045,16,4,16
-0.49771118,-0.73539734,10.02832,-3.7963867,11.102295,-25.540161,30.527405,4.012578,-2.6032789,-0.060928345,0.001449585,0.005813599,16,4,16
-0.4785614,-0.712265,9.982056,-3.1524658,11.222839,-26.049805,30.39444,4.147921,-2.646486,-0.031204224,0.030563354,-0.018814087,16,4,16
-0.45703125,-0.7306061,10.002792,-4.1122437,10.98938,-25.856018,30.146027,4.250561,-2.7014515,0.006454468,0.008575439,-0.016571045,16,4,16
-0.4610138,-0.68992615,9.957336,-4.029846,10.163879,-24.87793,30.332245,4.1895566,-2.754713,0.008895874,0.010818481,-0.014938355,16,4,16
-0.5312042,-0.6994934,9.97728,-4.029846,10.163879,-24.87793,30.332245,4.1895566,-2.754713,-0.013290405,-0.005065918,-0.030410767,16,4,16
-0.47937012,-0.6851349,9.865601,-3.1845093,10.469055,-25.735474,30.344818,4.191201,-2.717949,0.030075073,-0.000991821,-0.013931274,16,4,16
-0.5798645,-0.7816467,9.974091,-3.6224365,12.269592,-25.465393,30.503143,4.109219,-2.7489772,-0.007583618,0.015701294,-0.004760742,16,4,16
-0.59980774,-0.72343445,9.899109,-3.6224365,12.269592,-25.465393,30.330444,4.11853,-2.8395507,-0.011047363,0.000228882,-0.009460449,16,4,16
-0.40119934,-0.4179535,10.111267,-3.9230347,11.151123,-27.233887,30.265442,2.7937734,-3.177893,-0.027954102,-0.027664185,-0.024520874,16,4,16
-0.45942688,-0.41316223,9.95015,-3.9230347,11.151123,-27.233887,30.369385,2.8668127,-3.0224936,0.005233765,-0.008331299,-0.04446411,16,4,16
-0.49371338,-0.40837097,9.807388,-3.3615112,11.355591,-27.316284,30.47049,2.773212,-3.270849,-0.007797241,-0.025436401,-0.004562378,16,4,16
-0.59580994,-0.4905243,9.993225,-2.430725,9.42688,-23.94867,30.369385,2.8668127,-3.0224936,0.023757935,-0.013824463,-0.0501709,16,4,16
-0.6333008,-0.45463562,9.716461,-2.5848389,10.4019165,-25.213623,30.349579,2.7944138,-2.9739852,-0.00289917,0.004699707,-0.028182983,16,4,16
-0.5104675,-0.45703125,9.913467,-4.0267944,8.68988,-25.157166,30.280334,2.8349247,-3.3094707,0.014404297,0.03627014,0.044708252,16,4,16
-0.60539246,-0.5383911,10.086548,-2.5848389,10.4019165,-25.213623,30.220764,3.0003436,-3.0857139,-0.05543518,0.024459839,-0.008850098,16,4,16
-0.5359955,-0.4785614,9.926224,-3.6621094,9.387207,-24.447632,30.280334,2.8349247,-3.3094707,0.006057739,-0.004867554,0.013748169,16,4,16
-0.6372833,-0.41474915,10.016357,-3.843689,10.494995,-26.153564,30.220764,3.0003436,-3.0857139,0.027633667,0.02609253,0.00378418,16,4,16
-0.6372833,-0.4139557,9.994827,-2.4856567,9.831238,-24.70398,30.291107,2.8105009,-3.2916484,0.020309448,0.038513184,0.015594482,16,4,16
-0.6269226,-0.46820068,9.592026,-2.2598267,10.253906,-25.709534,30.011017,2.6971118,-3.4507449,-0.038330078,0.020385742,0.025970459,16,4,16
-0.43788147,-0.50886536,10.4231415,-2.017212,9.811401,-25.117493,29.638824,2.8229733,-3.5282938,-0.032424927,-0.003646851,-0.007003784,16,4,16
-0.37965393,-0.11645508,9.795425,-3.0456543,11.923218,-29.356384,21.919983,0.6817058,-2.2115905,0.010940552,-0.002212524,0.015380859,17,4,17
-0.44985962,-0.08135986,9.871185,-2.2766113,11.248779,-29.3396,21.77304,0.64275223,-2.2048607,-0.09513855,0.035247803,-0.03489685,17,4,17
-0.5016937,-0.18025208,10.1375885,-2.4124146,10.647583,-27.734375,21.622437,1.1931278,-2.4054532,-0.06704712,0.020187378,-0.000900269,17,4,17
-0.48493958,-0.18106079,9.981262,-1.5014648,10.580444,-26.37024,21.622437,1.1931278,-2.4054532,0.009307861,0.038909912,0.001754761,17,4,17
-0.51763916,-0.21536255,9.910278,-1.5014648,10.580444,-26.37024,21.351013,1.1590072,-2.5431392,-0.019805908,0.014480591,-0.000900269,17,4,17
-0.47776794,-0.2193451,10.0937195,-1.7074585,9.561157,-27.98767,21.370544,1.2275017,-2.5993621,-0.028152466,0.015090942,-0.004562378,17,4,17
-0.47058105,-0.17626953,9.840088,-3.024292,10.205078,-28.564453,21.287262,1.3158708,-2.6573489,0.016235352,0.018966675,-0.014541626,17,4,17
-0.5136566,-0.16749573,10.062622,-3.024292,10.205078,-28.564453,21.433289,1.2366425,-2.723083,-0.043014526,1.53E-05,-0.013519287,17,4,17
-0.66360474,-0.22174072,10.017151,-1.4266968,10.63385,-26.46637,21.496338,1.4493465,-3.067603,-0.03791809,0.068237305,-0.021057129,17,4,17
