acceX,acceY,acceZ,magX,magY,magZ,orieX,orieY,orieZ,gyroX,gyroY,gyroZ,step,posX,posY
-0.34695435,1.0305176,9.889542,13.154602,11.875916,-29.406738,321.9253,-5.7635307,-1.8787949,0.015930176,-0.009185791,-0.001327515,0,0,0
-0.3605194,0.9786682,9.974884,13.763428,12.841797,-27.853394,322.41135,-5.58875,-2.1700346,0.008804321,0.008331299,-0.010894775,0,0,0
-0.38604736,1.0201416,9.898315,13.148499,12.573242,-29.19159,321.9253,-5.7635307,-1.8787949,-0.004638672,0.013427734,-0.009674072,0,0,0
-0.36131287,0.9954071,10.036301,13.02948,12.062073,-28.27301,321.97156,-5.7736473,-1.9356108,-0.015213013,0.010787964,-0.003982544,0,0,0
-0.41635132,0.9643097,9.963715,13.743591,12.7456665,-28.007507,322.44653,-5.5006266,-2.3117137,0.00126648,-0.013854981,-0.008041382,0,0,0
-0.40040588,0.93000793,10.127228,13.282776,12.051392,-28.952026,322.31747,-5.59958,-2.3813622,-0.040664673,-0.040740967,-0.011505127,0,0,0
-0.41874695,0.9308014,10.004395,12.878418,12.585449,-29.31366,322.37006,-5.4617863,-2.3789952,0.010848999,-0.030151367,-0.007644653,0,0,0
-0.10128784,0.5407715,9.95015,8.532715,15.913391,-30.001831,336.20624,-3.22715,-0.67201686,-0.04046631,-0.023834229,0.013336182,1,0,1
-0.12043762,0.60458374,9.88475,7.6538086,16.21399,-32.107544,336.15286,-3.3100052,-0.7918955,-0.023162842,-0.036254883,0.016998291,1,0,1
-0.124420166,0.43629456,9.890335,8.624268,14.979553,-28.95813,336.1013,-2.9289045,-0.5451254,-0.06062317,0.003448486,-0.009262085,1,0,1
-0.027923584,0.44187927,9.986847,8.532715,15.913391,-30.001831,336.1552,-3.1327357,-0.59898794,-0.058181763,-0.011611939,0.010070801,1,0,1
-0.14196777,0.43310547,10.041885,8.694458,15.789795,-29.57306,336.03613,-2.6888402,-0.5288918,-0.06916809,-0.008560181,-0.009674072,1,0,1
-0.20498657,0.3844452,10.100098,8.694458,15.789795,-29.57306,336.01196,-2.4544024,-0.5277211,-0.0526886,0.00466919,0.013122559,1,0,1
-0.18583679,0.31106567,9.972488,8.006287,14.901733,-28.88031,336.06787,-2.2954361,-0.60000265,-0.023147583,0.009353638,0.035324097,1,0,1
-0.08773804,0.36769104,9.982056,9.01947,15.5807495,-29.933167,335.93173,-2.1984174,-0.67598736,-0.004013062,-0.011413574,0.040618896,1,0,1
-0.054244995,0.34934998,10.119247,8.737183,14.819336,-28.64685,335.66364,-2.141633,-0.6660629,-0.020721436,0.009552002,0.032058716,1,0,1
-0.010375977,0.3652954,9.934204,8.995056,15.187073,-28.715515,335.0083,-2.096053,-0.62044215,0.007583618,0.002441406,0.033493042,1,0,1
-0.06062317,0.32302856,9.903091,9.011841,14.825439,-28.703308,334.7986,-2.1019843,-0.64111185,0.01878357,0.020751953,0.02859497,1,0,1
-0.12602234,0.3461609,10.096115,8.695984,15.829468,-28.147888,335.0083,-2.096053,-0.62044215,0.005142212,0.02848816,0.004989624,1,0,1
-0.08534241,0.31266785,9.837692,9.011841,14.825439,-28.703308,334.57245,-2.151078,-0.73571604,-0.031906128,-0.004699707,0.020858765,1,0,1
-0.016738892,0.33818054,10.194214,8.47168,16.139221,-30.044556,334.41995,-2.0195847,-0.6721519,-0.038223267,0.013214111,-0.01171875,1,0,1
-0.14675903,0.39720154,10.09053,9.057617,16.88385,-30.636597,334.2435,-1.878306,-0.6675112,0.010025024,-0.005722046,0.002944946,1,0,1
-0.05105591,0.37327576,9.767502,9.057617,16.88385,-30.636597,334.19873,-1.9247261,-0.6244881,0.020614624,-0.029327393,0.008041382,1,0,1
-0.17308044,0.29112244,9.950958,8.131409,17.054749,-30.145264,334.28223,-1.901203,-0.5332825,-0.039642334,0.006500244,0.004165649,1,0,1
-0.19302368,0.29431152,9.994827,8.31604,16.912842,-29.876709,334.28223,-1.901203,-0.5332825,-0.045959473,0.00793457,0.016784668,1,0,1
-0.06062317,0.33259583,9.990036,8.644104,14.862061,-29.203796,334.4043,-1.7384067,-0.6370836,-0.05003357,0.008331299,0.021072388,1,0,1
-0.07337952,0.2831421,10.088135,8.787537,16.94336,-30.348206,334.27048,-1.5853144,-0.6802946,-0.021530151,0.013427734,0.030029297,1,0,1
-0.080566406,0.2839508,9.957336,8.001709,15.315247,-29.246521,334.1473,-1.548554,-0.6819213,-0.015014648,0.011184692,0.012313843,1,0,1
-0.09811401,0.30708313,9.850449,8.914185,14.753723,-27.583313,334.0778,-1.515126,-0.68020946,-0.025390625,0.010986328,-0.001525879,1,0,1
-0.07019043,0.2328949,10.135193,8.914185,14.753723,-27.583313,333.918,-1.4450585,-0.6872363,-0.065093994,-0.002655029,-0.006408691,1,0,1
-0.16351318,0.2632141,10.003601,10.366821,16.21399,-27.39563,333.9893,-1.2757375,-0.68687993,-0.00869751,0.014251709,-0.021484375,1,0,1
-0.13798523,0.20259094,10.069,8.573914,16.101074,-28.434753,333.67786,-1.2536077,-0.6916864,-0.009307861,0.000808716,-0.016799927,1,0,1
-0.20259094,0.16191101,10.014755,8.546448,15.437317,-29.232788,333.85052,-1.2235255,-0.7916056,-0.045547485,0.011398315,-0.009674072,1,0,1
-0.19700623,0.19940186,9.828918,8.573914,16.101074,-28.434753,333.80682,-1.2456927,-0.7310692,-0.002792358,0.019744873,-0.019042969,1,0,1
-0.2193451,0.117248535,10.052246,10.067749,16.369629,-28.440857,333.95673,-0.95260084,-0.98476213,-0.04576111,0.026046753,-0.00479126,1,0,1
-0.20100403,0.18344116,9.990829,8.694458,16.252136,-28.26538,333.9349,-1.0706657,-0.88902557,-0.03353882,0.02748108,-0.008865356,1,0,1
-0.19143677,0.16749573,10.033112,9.130859,14.828491,-28.269958,333.8606,-0.817467,-1.1029028,-0.005645752,0.02218628,-0.015777588,1,0,1
-0.20019531,0.12043762,10.024338,9.091187,15.174866,-28.192139,333.7581,-0.7781397,-1.1758095,-0.000564575,0.023605347,-0.016586304,1,0,1
-0.22413635,0.110061646,10.0299225,9.284973,17.32483,-26.751709,333.71057,-0.8025251,-1.2451118,-0.001373291,0.014648438,-0.033081055,1,0,1
-0.32861328,0.0925293,10.002792,9.284973,17.32483,-26.751709,333.7804,-0.7655592,-1.2772764,-0.006866455,0.02645874,-0.028198242,1,0,1
-0.28953552,0.0765686,9.907883,9.715271,16.830444,-27.894592,333.90622,-0.73803574,-1.3917202,0.018173218,0.004867554,-0.022491455,1,0,1
-0.31744385,0.105285645,9.96611,9.16748,16.152954,-27.48413,333.84506,-0.67860395,-1.5050803,-0.014404297,0.011795044,-0.014968872,1,0,1
-0.26081848,0.05822754,10.001999,9.16748,16.152954,-27.48413,333.86078,-0.75720483,-1.4501314,-0.012161255,0.012817383,-0.011505127,1,0,1
-0.26480103,0.062210083,10.02832,9.344482,15.756226,-27.438354,333.7868,-0.5896202,-1.5858563,0.010025024,0.006515503,0.01109314,1,0,1
-0.29830933,0.054244995,10.049057,9.347534,15.652466,-27.557373,333.88867,-0.60730916,-1.5505625,-0.001571655,0.001419067,0.011291504,1,0,1
-0.29830933,0.08215332,9.853653,9.785461,16.62445,-27.062988,333.65326,-0.59769386,-1.6137121,0.008605957,0.016281128,0.015975952,1,0,1
-0.3134613,0.10449219,9.933411,11.451721,17.466736,-26.83258,333.49796,-0.534132,-1.6481264,0.012680054,0.016281128,0.004989624,1,0,1
-0.31027222,0.023132324,9.953339,10.327148,16.197205,-27.941895,333.01764,-0.5636502,-1.7004119,0.005950928,0.007110596,0.008239746,1,0,1
-0.19062805,0.044662476,10.104889,8.355713,16.37268,-27.775574,333.4697,-0.60883015,-1.6442837,-0.011962891,-0.000213623,0.014343262,1,0,1
-0.21774292,-0.102890015,9.924637,5.6777954,17.062378,-31.604004,339.85925,0.80147094,-1.0785269,0.013290405,-0.028717041,9.16E-05,2,0,2
-0.1268158,-0.12602234,10.057831,5.6777954,17.062378,-31.604004,340.147,0.7697123,-1.0186832,-0.020706177,-0.0370636,-0.005203247,2,0,2
-0.279953,-0.12762451,9.911072,5.479431,16.633606,-31.3797,340.20508,0.8056209,-0.9031546,0.001876831,0.003860474,-0.009063721,2,0,2
-0.24008179,-0.216156,9.931808,5.9799194,15.376282,-29.707336,340.35812,0.805341,-0.91930944,-0.011962891,-0.026687622,0.010284424,2,0,2
-0.2416687,-0.15951538,9.990036,8.125305,15.942383,-31.80542,340.03952,0.7830567,-1.1755266,-0.003814697,-0.042770386,0.00050354,2,0,2
-0.2241211,-0.17945862,9.990829,7.356262,14.932251,-29.194641,340.32922,0.9994974,-1.0123827,-0.05166626,0.005691528,-0.014160156,2,0,2
-0.24487305,-0.17547607,10.0785675,6.515503,14.958191,-28.9917,340.12988,1.1574117,-1.0188144,-0.049621582,0.008132935,0.000915527,2,0,2
-0.20578003,-0.22413635,10.017151,6.7749023,15.452576,-29.397583,340.10654,1.290517,-1.0876925,-0.020507812,0.020751953,0.007019043,2,0,2
-0.24726868,-0.22174072,9.967697,6.7749023,15.452576,-29.397583,340.00806,1.3296221,-1.1755984,-0.01725769,0.004867554,0.007415772,2,0,2
-0.17866516,-0.17626953,9.902298,6.7352295,14.834595,-29.418945,340.4676,0.83804286,-0.9231451,-0.0368042,0.01260376,0.009674072,2,0,2
-0.2632141,-0.24406433,10.033905,7.998657,16.308594,-29.782104,339.99637,1.3785524,-1.1971834,-0.023361206,0.03012085,0.025543213,2,0,2
-0.11645508,-0.2544403,10.022736,7.7285767,15.394592,-29.167175,339.1741,1.4386852,-1.2962236,-0.00138855,-0.007537842,0.03288269,2,0,2
-0.16111755,-0.20419312,10.058624,7.7285767,15.394592,-29.167175,339.1741,1.4386852,-1.2962236,0.016342163,0.030731201,0.0206604,2,0,2
-0.17707825,-0.30070496,9.95015,7.550049,16.452026,-28.29895,338.96735,1.3833187,-1.3235006,-0.009307861,-0.016708374,0.02961731,2,0,2
-0.3756714,-0.12841797,10.043472,5.6488037,14.823914,-33.683777,344.44626,0.7783453,-1.4800752,-0.037612915,0.018112183,0.002334595,3,0,3
-0.35572815,-0.06939697,10.056244,3.630066,14.710999,-33.999634,344.33658,0.72824246,-1.230698,-0.004623413,0.007720947,-0.014556885,3,0,3
-0.28076172,-0.11804199,9.861618,5.567932,14.645386,-34.08203,344.51025,0.7418281,-1.3137131,-0.023773193,0.035202026,0.014755249,3,0,3
-0.23847961,-0.11645508,9.991623,4.9713135,14.974976,-33.285522,344.36658,0.8841075,-1.5602838,-0.02519226,-0.003875732,0.022705078,3,0,3
-0.2576294,-0.19621277,9.971695,5.7754517,14.111328,-32.82013,344.40796,0.944358,-1.5988561,-0.028442383,0.01586914,-0.000106812,3,0,3
-0.34376526,-0.216156,9.897507,5.845642,13.94043,-32.125854,344.15515,1.0094609,-1.6053765,-0.011550903,-0.001037598,0.004776001,3,0,3
-0.3310089,-0.15553284,10.075378,6.8222046,14.416504,-32.4234,343.98807,1.0665601,-1.6223463,-0.051254272,0.015670776,0.01109314,3,0,3
-0.33180237,-0.16670227,10.052246,6.8222046,14.416504,-32.4234,343.6786,1.2343985,-1.6927582,-0.001174927,0.011398315,0.021270752,3,0,3
-0.27677917,-0.21136475,9.949356,5.709839,15.298462,-31.75354,343.68268,1.1906718,-1.756702,0.010635376,-0.007949829,0.026367188,3,0,3
-0.26560974,-0.21057129,9.992432,5.9005737,14.190674,-31.332397,343.56686,1.1370474,-1.7488729,0.011245728,0.003448486,0.012512207,3,0,3
-0.34536743,-0.1898346,10.025131,5.9005737,14.190674,-31.332397,343.17535,1.1218151,-1.7302495,0.002700806,-0.019561768,-0.000930786,3,0,3
-0.3182373,-0.15713501,9.897507,6.5979004,15.37323,-32.099915,343.1611,1.1169163,-1.6566731,0.022659302,0.008743286,0.011703491,3,0,3
-0.38684082,-0.21057129,9.971695,5.432129,15.41748,-31.303406,343.04373,1.0236394,-1.7374712,-0.04963684,0.002227783,0.027175903,3,0,3
-0.21534729,-0.437088,9.800995,3.2073975,15.74707,-35.717773,348.76273,2.7568898,-0.9219499,0.05177307,-0.006118774,-0.003570557,4,0,4
-0.110061646,-0.5144501,9.940582,2.1530151,15.911865,-35.691833,348.88876,2.6022727,-0.9387063,-0.024383545,-0.005111694,0.010482788,4,0,4
-0.23130798,-0.49771118,9.95813,2.682495,16.95404,-35.75287,349.07886,2.682675,-0.92449564,-0.016235352,0.019943237,0.000701904,4,0,4
-0.13479614,-0.48016357,10.057022,2.682495,16.95404,-35.75287,349.21506,2.743254,-0.9877946,-0.024169922,0.004257202,0.013336182,4,0,4
-0.13719177,-0.48414612,9.923828,4.0023804,14.195251,-33.384705,349.18872,2.8259842,-1.0121228,0.018981934,-0.003265381,-0.003173828,4,0,4
-0.16670227,-0.49691772,10.096115,4.8950195,15.092468,-32.13806,348.9226,2.7583694,-0.9937287,0.011657715,0.002426148,-0.006835938,4,0,4
-0.19062805,-0.4283142,9.895111,4.8950195,15.092468,-32.13806,348.5844,2.746682,-0.9805719,0.033859253,0.002441406,-0.008651733,4,0,4
-0.20019531,-0.43548584,10.031509,5.178833,14.524841,-33.714294,348.60135,2.6363103,-0.98336667,0.011856079,-0.010391235,0.003555298,4,0,4
-0.18664551,-0.44267273,9.918243,3.8909912,15.405273,-34.00421,348.35516,2.5739684,-0.9913435,0.032424927,0.012405396,0.003143311,4,0,4
-0.20498657,-0.46820068,10.042679,2.597046,15.544128,-33.862305,348.20764,2.4833043,-1.013871,0.004928589,0.01423645,0.010681152,4,0,4
-0.25125122,-0.4187317,9.602402,4.2648315,15.786743,-33.05359,348.4072,2.455551,-1.0885699,-0.009719849,0.007919312,0.02432251,4,0,4
0.00479126,-0.5567322,10.327423,3.8253784,15.344238,-33.468628,348.15454,2.5236444,-1.1064023,-0.06286621,0.007522583,0.02432251,4,0,4
0.055038452,-0.2416687,10.052246,-0.49743652,12.033081,-38.72986,354.46826,1.3558565,0.6062211,-0.007278442,-0.009170532,0.020248413,5,0,5
0.15872192,-0.20259094,9.934998,0.8026123,12.039185,-40.748596,354.69266,1.4666977,0.61741316,-0.02458191,-0.008148193,0.021469116,5,0,5
0.062210083,-0.28076172,9.96611,0.9689331,11.451721,-40.115356,354.69266,1.4666977,0.61741316,-0.024383545,0.03337097,0.015777588,5,0,5
0.03111267,-0.29032898,9.9557495,0.9689331,11.451721,-40.115356,354.4181,1.5171896,0.5399839,-0.019088745,0.005691528,0.01576233,5,0,5
0.07496643,-0.24087524,10.017151,2.5604248,11.053467,-37.84485,354.49377,1.5892794,0.4820922,-0.026824951,0.007919312,0.025558472,5,0,5
0.0765686,-0.27597046,9.986847,2.1896362,10.990906,-37.010193,354.07166,1.6822364,0.42523944,-0.033950806,0.007720947,0.017410278,5,0,5
0.07896423,-0.30389404,9.956528,2.1896362,10.990906,-37.010193,353.42075,1.7524222,0.4069242,0.013290405,-0.001022339,0.015975952,5,0,5
0.090927124,-0.24806213,9.994827,1.9775391,11.286926,-39.193726,353.3672,1.6899334,0.4104211,-0.016235352,0.015670776,0.013946533,5,0,5
-0.05343628,-0.25364685,9.971695,1.5075684,9.622192,-38.206482,352.7915,1.765125,0.36616427,0.030593872,0.009765625,0.010482788,5,0,5
0.044662476,-0.2576294,10.074585,1.8692017,11.618042,-38.89618,353.0142,1.7511662,0.3715783,-0.02355957,0.01159668,-0.015991211,5,0,5
0.019943237,-0.29512024,9.804184,3.4423828,12.536621,-36.31134,352.77936,1.6596462,0.2816006,0.029373169,0.020553589,0.040420532,5,0,5
0.17945862,-0.30389404,10.22374,2.6275635,11.358643,-36.94458,352.3368,1.5480851,0.15575837,-0.031295776,-0.020584106,0.011291504,5,0,5
0.100494385,-0.2592163,9.895126,0.8743286,10.348511,-41.65039,351.35458,1.8758577,1.1539989,-0.02722168,0.027877808,0.001724243,6,0,6
0.1355896,-0.37408447,9.866409,1.473999,9.700012,-39.95819,351.27594,1.9677329,1.0530587,-0.07385254,0.04295349,0.054870605,6,0,6
0.20976257,-0.41236877,9.980469,1.2435913,10.53772,-40.725708,351.0562,2.17582,0.8568579,-0.08302307,0.045791626,0.033691406,6,0,6
0.022338867,-0.42433167,10.041077,1.9866943,9.147644,-37.5885,350.72256,2.4269903,0.7225904,-0.049224854,0.035827637,0.013122559,6,0,6
0.13398743,-0.38923645,10.01796,2.5344849,9.587097,-38.822937,350.19614,2.5699008,0.63239914,-0.027435303,0.022994995,0.027389526,6,0,6
0.027923584,-0.44825745,9.956528,3.364563,10.713196,-38.806152,349.7288,2.6339252,0.53742725,0.008605957,0.025848389,0.0206604,6,0,6
0.090927124,-0.5152588,9.961319,3.364563,10.713196,-38.806152,349.12286,2.5882528,0.4362938,-0.0209198,0.00466919,0.014144897,6,0,6
0.07337952,-0.48654175,9.777878,1.4602661,8.998108,-38.275146,349.15247,2.6385999,0.4051508,0.000457764,0.040100098,0.006210327,6,0,6
0.015151978,-0.5479584,10.047455,2.8274536,9.936523,-38.572693,348.72858,2.690055,0.324681,-0.037002563,0.01586914,-0.004989624,6,0,6
0.007980347,-0.49212646,9.966904,2.8274536,9.936523,-38.572693,348.15024,2.931449,0.21105808,-0.02885437,0.002426148,-0.014968872,6,0,6
-0.054244995,-0.51924133,10.013168,2.8579712,9.490967,-37.989807,348.15024,2.931449,0.21105808,0.012069702,0.02746582,-0.009277344,6,0,6
0.005584717,-0.54078674,9.7659,1.9943237,10.762024,-37.348938,347.77725,2.8869255,0.11999408,-0.00239563,0.013015747,-0.001327515,6,0,6
-0.09411621,-0.61416626,9.875977,2.3239136,10.121155,-38.754272,347.88846,2.922193,0.03718222,-0.03475952,0.045181274,-0.005401611,6,0,6
-0.09013367,-0.5591278,10.046661,2.6367188,9.645081,-38.775635,347.76392,3.058968,-0.12538953,-0.10684204,0.009353638,-0.006225586,6,0,6
-0.0335083,-0.598999,10.062622,2.7359009,10.108948,-38.293457,347.7491,3.431671,-0.20665313,0.026519775,0.059448242,-0.003570557,6,0,6
0,-0.614151,9.870392,2.7069092,10.386658,-37.65564,347.48987,3.3410816,-0.40465236,0.01083374,-0.030761719,-0.001739502,6,0,6
-0.021530151,-0.6333008,9.810577,2.7069092,10.386658,-37.65564,347.40237,3.5037265,-0.26992312,-0.057159424,-0.005096436,-0.034317017,6,0,6
0.12123108,-0.6412811,9.684555,1.1688232,9.268188,-37.48169,353.61087,3.4737606,0.49677336,0.016540527,-0.008163452,0.023925781,7,0,7
0.00479126,-0.6420746,9.799408,0.7171631,9.971619,-38.76648,353.63834,3.468942,0.493974,-0.07080078,0.024017334,0.03288269,7,0,7
0.000793457,-0.67477417,9.990829,0.6088257,8.695984,-38.237,353.4402,3.6996002,0.40902942,-0.095840454,0.024017334,0.039794922,7,0,7
0.003189087,-0.73698425,10.060226,1.2969971,8.152771,-35.498047,353.3603,4.011727,0.2993809,-0.05899048,0.019332886,0.050994873,7,0,7
0.056625366,-0.7210388,9.911865,2.0874023,7.144165,-35.09369,353.14288,4.174129,0.17999598,0.002487183,-0.006118774,0.044692993,7,0,7
0.06300354,-0.7154541,10.036301,2.430725,8.860779,-35.71472,352.48874,4.1671786,0.17042412,-0.004226685,0.01689148,0.01638794,7,0,7
0.119644165,-0.6891327,9.9366,0.14801025,7.762146,-36.709595,351.7439,4.1829104,0.119247615,0.018173218,-0.006729126,0.012512207,7,0,7
0.052642822,-0.73220825,10.048264,0.14801025,7.762146,-36.709595,351.95935,4.1172824,0.12717977,0.010238647,-0.001434326,-0.003356934,7,0,7
0.12283325,-0.6763611,9.835297,2.4490356,7.611084,-36.55548,351.5439,4.038707,0.21498042,0.06643677,-0.00428772,-0.000717163,7,0,7
0.00239563,-0.70428467,9.961319,1.2390137,9.321594,-35.784912,350.10803,3.8831136,0.249274,0.013076782,0.013427734,-0.023925781,7,0,7
-0.13638306,-0.5559387,9.639084,1.2390137,9.321594,-35.784912,349.96436,3.8367422,0.23644353,0.031814575,0.028289795,-0.03288269,7,0,7
0.09411621,-0.66918945,10.16391,1.4526367,7.9544067,-37.590027,350.3389,3.7310104,0.10104392,-0.067337036,-0.010604858,0.005187988,7,0,7
0.11566162,-0.5415802,10.025925,-1.7837524,7.371521,-34.5932,4.4461975,3.0407548,0.8305523,-0.04534912,0.013427734,-0.009872437,8,0,8
0.100494385,-0.59580994,9.9605255,-1.1474609,8.985901,-34.95636,4.816223,3.20104,0.8096142,-0.0644989,0.048843384,0.004577637,8,0,8
0.028717041,-0.6053772,10.059418,-1.1474609,8.985901,-34.95636,4.878418,3.377661,0.62894017,-0.001174927,0.02116394,0.003356934,8,0,8
0.17626953,-0.62532043,9.997208,-2.6565552,7.8201294,-32.96814,23.56897,3.185403,1.0040063,-0.009109497,0.025436401,0.001724243,9,0,9
0.14356995,-0.550354,9.956528,-3.553772,9.284973,-31.265259,23.77713,3.1753583,1.0029691,0.031204224,-0.022003174,0.018829346,9,0,9
0.17308044,-0.56629944,9.74118,-2.1743774,6.845093,-29.919434,23.39804,3.2203434,0.9185205,-0.08036804,0.05027771,-0.018829346,9,0,9
0.23210144,-0.5782623,9.86322,-3.553772,9.284973,-31.265259,23.56897,3.185403,1.0040063,-0.031921387,0.021575928,0.009658814,9,0,9
0.062210083,-0.5758667,10.173492,-3.0181885,7.713318,-29.542542,23.06015,3.3625283,0.58015144,0.000259399,-0.002258301,-0.012329102,9,0,9
0.0677948,-0.6540375,10.335403,-2.1743774,6.845093,-29.919434,23.330475,3.48043,0.7100542,0.006973267,0.003860474,-0.006622315,9,0,9
0.11405945,-0.58065796,9.887146,-1.9851685,6.8618774,-28.868103,23.35315,3.4593086,0.699747,0.043014526,0.009140015,-0.006820679,9,0,9
0.15553284,-0.5950165,9.91745,-2.8030396,6.881714,-30.082703,23.083069,3.320514,0.59082085,0.013900757,0.001419067,0.006408691,9,0,9
0.08454895,-0.5391846,9.882355,-2.330017,6.842041,-30.557251,23.172272,3.3582132,0.5860757,0.01083374,-0.002456665,0.01272583,9,0,9
0.15953064,-0.61016846,9.755539,-2.0263672,6.744385,-29.014587,23.204468,3.3195758,0.66986996,-0.011962891,0.027877808,-0.007034302,9,0,9
0.13957214,-0.60139465,9.786652,-1.8295288,7.56073,-30.101013,23.03241,3.289586,0.6230384,-0.05003357,0.02279663,-0.001739502,9,0,9
0.04547119,-0.55752563,10.1328125,-1.8295288,7.56073,-30.101013,22.698883,3.7480402,0.59478796,-0.08607483,-0.014678955,-0.000915527,9,0,9
-0.2456665,-0.70588684,9.796219,-4.182434,8.830261,-28.549194,28.461517,3.2826009,-0.90781814,-0.01826477,-0.010192871,0.0259552,10,0,10
-0.19221497,-0.62294006,10.002792,-1.6540527,9.9823,-28.393555,28.690735,3.3636274,-0.8281057,0.03730774,0.001617432,-0.023101807,10,0,10
